level,connector,path_1,path_2,path_3,path_4,path_5,macro_category,connector_lower,include_main_v2
inter_paragraph,the second that,Enhancement,Spatio-temporal,Complex,Punctiliar,,Enhancement,the second that,True
inter_paragraph,likewise,Enhancement,Manner,Comparison,Positive,,Enhancement,likewise,True
inter_paragraph,similarly,Enhancement,Manner,Comparison,Positive,,Enhancement,similarly,True
inter_paragraph,in the same way,Enhancement,Manner,Comparison,Positive,,Enhancement,in the same way,True
inter_paragraph,correspondingly,Enhancement,Manner,Comparison,Positive,,Enhancement,correspondingly,True
inter_paragraph,analogously,Enhancement,Manner,Comparison,Positive,,Enhancement,analogously,True
inter_paragraph,by the same token,Enhancement,Manner,Comparison,Positive,,Enhancement,by the same token,True
inter_paragraph,in like manner,Enhancement,Manner,Comparison,Positive,,Enhancement,in like manner,True
inter_paragraph,equally,Enhancement,Manner,Comparison,Positive,,Enhancement,equally,True
inter_paragraph,parallel to,Enhancement,Manner,Comparison,Positive,,Enhancement,parallel to,True
inter_paragraph,in much the same way,Enhancement,Manner,Comparison,Positive,,Enhancement,in much the same way,True
inter_paragraph,comparably,Enhancement,Manner,Comparison,Positive,,Enhancement,comparably,True
inter_paragraph,in a similar way,Enhancement,Manner,Comparison,Positive,,Enhancement,in a similar way,True
inter_paragraph,in a similar fashion,Enhancement,Manner,Comparison,Positive,,Enhancement,in a similar fashion,True
inter_paragraph,in similar terms,Enhancement,Manner,Comparison,Positive,,Enhancement,in similar terms,True
inter_paragraph,along similar lines,Enhancement,Manner,Comparison,Positive,,Enhancement,along similar lines,True
inter_paragraph,in a comparable manner,Enhancement,Manner,Comparison,Positive,,Enhancement,in a comparable manner,True
inter_paragraph,in a comparable way,Enhancement,Manner,Comparison,Positive,,Enhancement,in a comparable way,True
inter_paragraph,to a similar extent,Enhancement,Manner,Comparison,Positive,,Enhancement,to a similar extent,True
inter_paragraph,to an equal extent,Enhancement,Manner,Comparison,Positive,,Enhancement,to an equal extent,True
inter_paragraph,equivalently,Enhancement,Manner,Comparison,Positive,,Enhancement,equivalently,True
inter_paragraph,equally so,Enhancement,Manner,Comparison,Positive,,Enhancement,equally so,True
inter_paragraph,equally important,Enhancement,Manner,Comparison,Positive,,Enhancement,equally important,True
inter_paragraph,in parallel,Enhancement,Manner,Comparison,Positive,,Enhancement,in parallel,True
inter_paragraph,along the same lines,Enhancement,Manner,Comparison,Positive,,Enhancement,along the same lines,True
inter_paragraph,much like,Enhancement,Manner,Comparison,Positive,,Enhancement,much like,True
inter_paragraph,just like,Enhancement,Manner,Comparison,Positive,,Enhancement,just like,True
inter_paragraph,just as,Enhancement,Manner,Comparison,Positive,,Enhancement,just as,True
inter_paragraph,as with,Enhancement,Manner,Comparison,Positive,,Enhancement,as with,True
inter_paragraph,as in the case of,Enhancement,Manner,Comparison,Positive,,Enhancement,as in the case of,True
inter_paragraph,as is the case with,Enhancement,Manner,Comparison,Positive,,Enhancement,as is the case with,True
inter_paragraph,in harmony with,Enhancement,Manner,Comparison,Positive,,Enhancement,in harmony with,True
inter_paragraph,matching this,Enhancement,Manner,Comparison,Positive,,Enhancement,matching this,True
inter_paragraph,aligned with this,Enhancement,Manner,Comparison,Positive,,Enhancement,aligned with this,True
inter_paragraph,in a different way,Enhancement,Manner,Comparison,Negative,,Enhancement,in a different way,True
inter_paragraph,contrastingly,Enhancement,Manner,Comparison,Negative,,Enhancement,contrastingly,True
inter_paragraph,oppositely,Enhancement,Manner,Comparison,Negative,,Enhancement,oppositely,True
inter_paragraph,conversely,Enhancement,Manner,Comparison,Negative,,Enhancement,conversely,True
inter_paragraph,differently,Enhancement,Manner,Comparison,Negative,,Enhancement,differently,True
inter_paragraph,divergently,Enhancement,Manner,Comparison,Negative,,Enhancement,divergently,True
inter_paragraph,unlike,Enhancement,Manner,Comparison,Negative,,Enhancement,unlike,True
inter_paragraph,as opposed to,Enhancement,Manner,Comparison,Negative,,Enhancement,as opposed to,True
inter_paragraph,in contrast to this,Enhancement,Manner,Comparison,Negative,,Enhancement,in contrast to this,True
inter_paragraph,on the opposite side,Enhancement,Manner,Comparison,Negative,,Enhancement,on the opposite side,True
inter_paragraph,in a contrasting way,Enhancement,Manner,Comparison,Negative,,Enhancement,in a contrasting way,True
inter_paragraph,in a contrasting manner,Enhancement,Manner,Comparison,Negative,,Enhancement,in a contrasting manner,True
inter_paragraph,in contrast,Enhancement,Manner,Comparison,Negative,,Enhancement,in contrast,True
inter_paragraph,in sharp contrast,Enhancement,Manner,Comparison,Negative,,Enhancement,in sharp contrast,True
inter_paragraph,in stark contrast,Enhancement,Manner,Comparison,Negative,,Enhancement,in stark contrast,True
inter_paragraph,in marked contrast,Enhancement,Manner,Comparison,Negative,,Enhancement,in marked contrast,True
inter_paragraph,in significant contrast,Enhancement,Manner,Comparison,Negative,,Enhancement,in significant contrast,True
inter_paragraph,as a contrast,Enhancement,Manner,Comparison,Negative,,Enhancement,as a contrast,True
inter_paragraph,by contrast,Enhancement,Manner,Comparison,Negative,,Enhancement,by contrast,True
inter_paragraph,as contrasted with,Enhancement,Manner,Comparison,Negative,,Enhancement,as contrasted with,True
inter_paragraph,in contradistinction to,Enhancement,Manner,Comparison,Negative,,Enhancement,in contradistinction to,True
inter_paragraph,in opposition to,Enhancement,Manner,Comparison,Negative,,Enhancement,in opposition to,True
inter_paragraph,contrary to this,Enhancement,Manner,Comparison,Negative,,Enhancement,contrary to this,True
inter_paragraph,on the other side of the argument,Enhancement,Manner,Comparison,Negative,,Enhancement,on the other side of the argument,True
inter_paragraph,on the other hand,Enhancement,Manner,Comparison,Negative,,Enhancement,on the other hand,True
inter_paragraph,quite differently,Enhancement,Manner,Comparison,Negative,,Enhancement,quite differently,True
inter_paragraph,markedly differently,Enhancement,Manner,Comparison,Negative,,Enhancement,markedly differently,True
inter_paragraph,substantially differently,Enhancement,Manner,Comparison,Negative,,Enhancement,substantially differently,True
inter_paragraph,significantly differently,Enhancement,Manner,Comparison,Negative,,Enhancement,significantly differently,True
inter_paragraph,in an opposite manner,Enhancement,Manner,Comparison,Negative,,Enhancement,in an opposite manner,True
inter_paragraph,in an inverse manner,Enhancement,Manner,Comparison,Negative,,Enhancement,in an inverse manner,True
inter_paragraph,inversely,Enhancement,Manner,Comparison,Negative,,Enhancement,inversely,True
inter_paragraph,contrastingly enough,Enhancement,Manner,Comparison,Negative,,Enhancement,contrastingly enough,True
inter_paragraph,differently enough,Enhancement,Manner,Comparison,Negative,,Enhancement,differently enough,True
inter_paragraph,in an opposing way,Enhancement,Manner,Comparison,Negative,,Enhancement,in an opposing way,True
inter_paragraph,thus,Enhancement,Manner,Means,,,Enhancement,thus,True
inter_paragraph,thereby,Enhancement,Manner,Means,,,Enhancement,thereby,True
inter_paragraph,by this means,Enhancement,Manner,Means,,,Enhancement,by this means,True
inter_paragraph,via,Enhancement,Manner,Means,,,Enhancement,via,True
inter_paragraph,through,Enhancement,Manner,Means,,,Enhancement,through,True
inter_paragraph,using,Enhancement,Manner,Means,,,Enhancement,using,True
inter_paragraph,with,Enhancement,Manner,Means,,,Enhancement,with,True
inter_paragraph,by way of,Enhancement,Manner,Means,,,Enhancement,by way of,True
inter_paragraph,by virtue of,Enhancement,Manner,Means,,,Enhancement,by virtue of,True
inter_paragraph,by means of,Enhancement,Manner,Means,,,Enhancement,by means of,True
inter_paragraph,in the manner of,Enhancement,Manner,Means,,,Enhancement,in the manner of,True
inter_paragraph,in the way of,Enhancement,Manner,Means,,,Enhancement,in the way of,True
inter_paragraph,in the fashion of,Enhancement,Manner,Means,,,Enhancement,in the fashion of,True
inter_paragraph,in the style of,Enhancement,Manner,Means,,,Enhancement,in the style of,True
inter_paragraph,in the form of,Enhancement,Manner,Means,,,Enhancement,in the form of,True
inter_paragraph,in the guise of,Enhancement,Manner,Means,,,Enhancement,in the guise of,True
inter_paragraph,in the shape of,Enhancement,Manner,Means,,,Enhancement,in the shape of,True
inter_paragraph,in the likeness of,Enhancement,Manner,Means,,,Enhancement,in the likeness of,True
inter_paragraph,in accordance with,Enhancement,Manner,Means,,,Enhancement,in accordance with,True
inter_paragraph,in doing so,Enhancement,Manner,Means,,,Enhancement,in doing so,True
inter_paragraph,as a result of this,Enhancement,Manner,Means,,,Enhancement,as a result of this,True
inter_paragraph,through this process,Enhancement,Manner,Means,,,Enhancement,through this process,True
inter_paragraph,via this means,Enhancement,Manner,Means,,,Enhancement,via this means,True
inter_paragraph,by means,Enhancement,Manner,Means,,,Enhancement,by means,True
inter_paragraph,by the use of,Enhancement,Manner,Means,,,Enhancement,by the use of,True
inter_paragraph,by making use of,Enhancement,Manner,Means,,,Enhancement,by making use of,True
inter_paragraph,by employing,Enhancement,Manner,Means,,,Enhancement,by employing,True
inter_paragraph,by applying,Enhancement,Manner,Means,,,Enhancement,by applying,True
inter_paragraph,by adopting,Enhancement,Manner,Means,,,Enhancement,by adopting,True
inter_paragraph,through the use of,Enhancement,Manner,Means,,,Enhancement,through the use of,True
inter_paragraph,through employing,Enhancement,Manner,Means,,,Enhancement,through employing,True
inter_paragraph,through applying,Enhancement,Manner,Means,,,Enhancement,through applying,True
inter_paragraph,through adopting,Enhancement,Manner,Means,,,Enhancement,through adopting,True
inter_paragraph,through utilising,Enhancement,Manner,Means,,,Enhancement,through utilising,True
inter_paragraph,via the use of,Enhancement,Manner,Means,,,Enhancement,via the use of,True
inter_paragraph,by utilising,Enhancement,Manner,Means,,,Enhancement,by utilising,True
inter_paragraph,by way of employing,Enhancement,Manner,Means,,,Enhancement,by way of employing,True
inter_paragraph,by way of applying,Enhancement,Manner,Means,,,Enhancement,by way of applying,True
inter_paragraph,by leveraging,Enhancement,Manner,Means,,,Enhancement,by leveraging,True
inter_paragraph,by harnessing,Enhancement,Manner,Means,,,Enhancement,by harnessing,True
inter_paragraph,in employing this method,Enhancement,Manner,Means,,,Enhancement,in employing this method,True
inter_paragraph,in applying this approach,Enhancement,Manner,Means,,,Enhancement,in applying this approach,True
inter_paragraph,using this method,Enhancement,Manner,Means,,,Enhancement,using this method,True
inter_paragraph,using this procedure,Enhancement,Manner,Means,,,Enhancement,using this procedure,True
inter_paragraph,using this approach,Enhancement,Manner,Means,,,Enhancement,using this approach,True
inter_paragraph,with this method,Enhancement,Manner,Means,,,Enhancement,with this method,True
inter_paragraph,with this procedure,Enhancement,Manner,Means,,,Enhancement,with this procedure,True
inter_paragraph,with this approach,Enhancement,Manner,Means,,,Enhancement,with this approach,True
inter_paragraph,by following this procedure,Enhancement,Manner,Means,,,Enhancement,by following this procedure,True
inter_paragraph,through following this procedure,Enhancement,Manner,Means,,,Enhancement,through following this procedure,True
inter_paragraph,in this manner,Enhancement,Manner,Means,,,Enhancement,in this manner,True
inter_paragraph,in this way,Enhancement,Manner,Means,,,Enhancement,in this way,True
inter_paragraph,in that manner,Enhancement,Manner,Means,,,Enhancement,in that manner,True
inter_paragraph,in that way,Enhancement,Manner,Means,,,Enhancement,in that way,True
inter_paragraph,in such a way,Enhancement,Manner,Means,,,Enhancement,in such a way,True
inter_paragraph,thereby achieving,Enhancement,Manner,Means,,,Enhancement,thereby achieving,True
inter_paragraph,thereby producing,Enhancement,Manner,Means,,,Enhancement,thereby producing,True
inter_paragraph,thereby enabling,Enhancement,Manner,Means,,,Enhancement,thereby enabling,True
inter_paragraph,thereby facilitating,Enhancement,Manner,Means,,,Enhancement,thereby facilitating,True
inter_paragraph,so,Enhancement,Causal-Conditional,General,,,Enhancement,so,True
inter_paragraph,therefore,Enhancement,Causal-Conditional,General,,,Enhancement,therefore,True
inter_paragraph,thus,Enhancement,Causal-Conditional,General,,,Enhancement,thus,True
inter_paragraph,hence,Enhancement,Causal-Conditional,General,,,Enhancement,hence,True
inter_paragraph,consequently,Enhancement,Causal-Conditional,General,,,Enhancement,consequently,True
inter_paragraph,accordingly,Enhancement,Causal-Conditional,General,,,Enhancement,accordingly,True
inter_paragraph,ergo,Enhancement,Causal-Conditional,General,,,Enhancement,ergo,True
inter_paragraph,for this reason,Enhancement,Causal-Conditional,General,,,Enhancement,for this reason,True
inter_paragraph,as a result,Enhancement,Causal-Conditional,General,,,Enhancement,as a result,True
inter_paragraph,that being the case,Enhancement,Causal-Conditional,General,,,Enhancement,that being the case,True
inter_paragraph,under the circumstances,Enhancement,Causal-Conditional,General,,,Enhancement,under the circumstances,True
inter_paragraph,for that reason,Enhancement,Causal-Conditional,General,,,Enhancement,for that reason,True
inter_paragraph,as such,Enhancement,Causal-Conditional,General,,,Enhancement,as such,True
inter_paragraph,henceforth,Enhancement,Causal-Conditional,General,,,Enhancement,henceforth,True
inter_paragraph,for these reasons,Enhancement,Causal-Conditional,General,,,Enhancement,for these reasons,True
inter_paragraph,for all these reasons,Enhancement,Causal-Conditional,General,,,Enhancement,for all these reasons,True
inter_paragraph,in consequence,Enhancement,Causal-Conditional,General,,,Enhancement,in consequence,True
inter_paragraph,in turn,Enhancement,Causal-Conditional,General,,,Enhancement,in turn,True
inter_paragraph,in effect,Enhancement,Causal-Conditional,General,,,Enhancement,in effect,True
inter_paragraph,in that case,Enhancement,Causal-Conditional,General,,,Enhancement,in that case,True
inter_paragraph,in which case,Enhancement,Causal-Conditional,General,,,Enhancement,in which case,True
inter_paragraph,as a consequence,Enhancement,Causal-Conditional,General,,,Enhancement,as a consequence,True
inter_paragraph,as a consequence of this,Enhancement,Causal-Conditional,General,,,Enhancement,as a consequence of this,True
inter_paragraph,for this very reason,Enhancement,Causal-Conditional,General,,,Enhancement,for this very reason,True
inter_paragraph,because of this,Enhancement,Causal-Conditional,General,,,Enhancement,because of this,True
inter_paragraph,due to this,Enhancement,Causal-Conditional,General,,,Enhancement,due to this,True
inter_paragraph,stemming from this,Enhancement,Causal-Conditional,General,,,Enhancement,stemming from this,True
inter_paragraph,arising from this,Enhancement,Causal-Conditional,General,,,Enhancement,arising from this,True
inter_paragraph,following this,Enhancement,Causal-Conditional,General,,,Enhancement,following this,True
inter_paragraph,as a direct result,Enhancement,Causal-Conditional,General,,,Enhancement,as a direct result,True
inter_paragraph,as a logical result,Enhancement,Causal-Conditional,General,,,Enhancement,as a logical result,True
inter_paragraph,as a natural result,Enhancement,Causal-Conditional,General,,,Enhancement,as a natural result,True
inter_paragraph,from this it follows that,Enhancement,Causal-Conditional,General,,,Enhancement,from this it follows that,True
inter_paragraph,it follows that,Enhancement,Causal-Conditional,General,,,Enhancement,it follows that,True
inter_paragraph,therefore it follows that,Enhancement,Causal-Conditional,General,,,Enhancement,therefore it follows that,True
inter_paragraph,accordingly it follows,Enhancement,Causal-Conditional,General,,,Enhancement,accordingly it follows,True
inter_paragraph,by extension,Enhancement,Causal-Conditional,General,,,Enhancement,by extension,True
inter_paragraph,by implication,Enhancement,Causal-Conditional,General,,,Enhancement,by implication,True
inter_paragraph,consequently enough,Enhancement,Causal-Conditional,General,,,Enhancement,consequently enough,True
inter_paragraph,thus enough,Enhancement,Causal-Conditional,General,,,Enhancement,thus enough,True
inter_paragraph,so then,Enhancement,Causal-Conditional,General,,,Enhancement,so then,True
inter_paragraph,then,Enhancement,Causal-Conditional,General,,,Enhancement,then,True
inter_paragraph,that’s why,Enhancement,Causal-Conditional,General,,,Enhancement,that’s why,True
inter_paragraph,which is why,Enhancement,Causal-Conditional,General,,,Enhancement,which is why,True
inter_paragraph,hence therefore,Enhancement,Causal-Conditional,General,,,Enhancement,hence therefore,True
inter_paragraph,hence thus,Enhancement,Causal-Conditional,General,,,Enhancement,hence thus,True
inter_paragraph,thus consequently,Enhancement,Causal-Conditional,General,,,Enhancement,thus consequently,True
inter_paragraph,for that very reason,Enhancement,Causal-Conditional,General,,,Enhancement,for that very reason,True
inter_paragraph,in consequence,Enhancement,Causal-Conditional,Result,,,Enhancement,in consequence,True
inter_paragraph,as a consequence,Enhancement,Causal-Conditional,Result,,,Enhancement,as a consequence,True
inter_paragraph,resultantly,Enhancement,Causal-Conditional,Result,,,Enhancement,resultantly,True
inter_paragraph,inevitably,Enhancement,Causal-Conditional,Result,,,Enhancement,inevitably,True
inter_paragraph,necessarily,Enhancement,Causal-Conditional,Result,,,Enhancement,necessarily,True
inter_paragraph,followingly,Enhancement,Causal-Conditional,Result,,,Enhancement,followingly,True
inter_paragraph,subsequently,Enhancement,Causal-Conditional,Result,,,Enhancement,subsequently,True
inter_paragraph,result,Enhancement,Causal-Conditional,Result,,,Enhancement,result,True
inter_paragraph,results,Enhancement,Causal-Conditional,Result,,,Enhancement,results,True
inter_paragraph,as a result of this,Enhancement,Causal-Conditional,Result,,,Enhancement,as a result of this,True
inter_paragraph,so that the result is,Enhancement,Causal-Conditional,Result,,,Enhancement,so that the result is,True
inter_paragraph,with the outcome that,Enhancement,Causal-Conditional,Result,,,Enhancement,with the outcome that,True
inter_paragraph,as a result,Enhancement,Causal-Conditional,Result,,,Enhancement,as a result,True
inter_paragraph,consequently,Enhancement,Causal-Conditional,Result,,,Enhancement,consequently,True
inter_paragraph,"thus, the outcome is",Enhancement,Causal-Conditional,Result,,,Enhancement,"thus, the outcome is",True
inter_paragraph,thus the result is,Enhancement,Causal-Conditional,Result,,,Enhancement,thus the result is,True
inter_paragraph,the result is that,Enhancement,Causal-Conditional,Result,,,Enhancement,the result is that,True
inter_paragraph,the effect is that,Enhancement,Causal-Conditional,Result,,,Enhancement,the effect is that,True
inter_paragraph,with the result that,Enhancement,Causal-Conditional,Result,,,Enhancement,with the result that,True
inter_paragraph,with the effect that,Enhancement,Causal-Conditional,Result,,,Enhancement,with the effect that,True
inter_paragraph,thereby causing,Enhancement,Causal-Conditional,Result,,,Enhancement,thereby causing,True
inter_paragraph,thereby leading to,Enhancement,Causal-Conditional,Result,,,Enhancement,thereby leading to,True
inter_paragraph,thereby producing,Enhancement,Causal-Conditional,Result,,,Enhancement,thereby producing,True
inter_paragraph,thereby resulting in,Enhancement,Causal-Conditional,Result,,,Enhancement,thereby resulting in,True
inter_paragraph,hence the outcome,Enhancement,Causal-Conditional,Result,,,Enhancement,hence the outcome,True
inter_paragraph,"accordingly, the result is",Enhancement,Causal-Conditional,Result,,,Enhancement,"accordingly, the result is",True
inter_paragraph,"in effect, this leads to",Enhancement,Causal-Conditional,Result,,,Enhancement,"in effect, this leads to",True
inter_paragraph,in turn leading to,Enhancement,Causal-Conditional,Result,,,Enhancement,in turn leading to,True
inter_paragraph,in turn resulting in,Enhancement,Causal-Conditional,Result,,,Enhancement,in turn resulting in,True
inter_paragraph,which led to,Enhancement,Causal-Conditional,Result,,,Enhancement,which led to,True
inter_paragraph,which leads to,Enhancement,Causal-Conditional,Result,,,Enhancement,which leads to,True
inter_paragraph,which resulted in,Enhancement,Causal-Conditional,Result,,,Enhancement,which resulted in,True
inter_paragraph,which results in,Enhancement,Causal-Conditional,Result,,,Enhancement,which results in,True
inter_paragraph,ultimately resulting in,Enhancement,Causal-Conditional,Result,,,Enhancement,ultimately resulting in,True
inter_paragraph,ultimately leading to,Enhancement,Causal-Conditional,Result,,,Enhancement,ultimately leading to,True
inter_paragraph,this results in,Enhancement,Causal-Conditional,Result,,,Enhancement,this results in,True
inter_paragraph,this leads to,Enhancement,Causal-Conditional,Result,,,Enhancement,this leads to,True
inter_paragraph,this produced,Enhancement,Causal-Conditional,Result,,,Enhancement,this produced,True
inter_paragraph,this created,Enhancement,Causal-Conditional,Result,,,Enhancement,this created,True
inter_paragraph,this caused,Enhancement,Causal-Conditional,Result,,,Enhancement,this caused,True
inter_paragraph,creating a situation where,Enhancement,Causal-Conditional,Result,,,Enhancement,creating a situation where,True
inter_paragraph,creating conditions that,Enhancement,Causal-Conditional,Result,,,Enhancement,creating conditions that,True
inter_paragraph,yielding,Enhancement,Causal-Conditional,Result,,,Enhancement,yielding,True
inter_paragraph,yielding the result that,Enhancement,Causal-Conditional,Result,,,Enhancement,yielding the result that,True
inter_paragraph,giving rise to,Enhancement,Causal-Conditional,Result,,,Enhancement,giving rise to,True
inter_paragraph,giving as a result,Enhancement,Causal-Conditional,Result,,,Enhancement,giving as a result,True
inter_paragraph,giving as an outcome,Enhancement,Causal-Conditional,Result,,,Enhancement,giving as an outcome,True
inter_paragraph,ending in,Enhancement,Causal-Conditional,Result,,,Enhancement,ending in,True
inter_paragraph,culminating in,Enhancement,Causal-Conditional,Result,,,Enhancement,culminating in,True
inter_paragraph,culminating with,Enhancement,Causal-Conditional,Result,,,Enhancement,culminating with,True
inter_paragraph,bringing about,Enhancement,Causal-Conditional,Result,,,Enhancement,bringing about,True
inter_paragraph,bringing this about,Enhancement,Causal-Conditional,Result,,,Enhancement,bringing this about,True
inter_paragraph,producing the effect that,Enhancement,Causal-Conditional,Result,,,Enhancement,producing the effect that,True
inter_paragraph,because,Enhancement,Causal-Conditional,Reason,,,Enhancement,because,True
inter_paragraph,because of,Enhancement,Causal-Conditional,Reason,,,Enhancement,because of,True
inter_paragraph,since,Enhancement,Causal-Conditional,Reason,,,Enhancement,since,True
inter_paragraph,as,Enhancement,Causal-Conditional,Reason,,,Enhancement,as,True
inter_paragraph,for,Enhancement,Causal-Conditional,Reason,,,Enhancement,for,True
inter_paragraph,in that,Enhancement,Causal-Conditional,Reason,,,Enhancement,in that,True
inter_paragraph,seeing that,Enhancement,Causal-Conditional,Reason,,,Enhancement,seeing that,True
inter_paragraph,considering that,Enhancement,Causal-Conditional,Reason,,,Enhancement,considering that,True
inter_paragraph,given that,Enhancement,Causal-Conditional,Reason,,,Enhancement,given that,True
inter_paragraph,on account of,Enhancement,Causal-Conditional,Reason,,,Enhancement,on account of,True
inter_paragraph,owing to,Enhancement,Causal-Conditional,Reason,,,Enhancement,owing to,True
inter_paragraph,due to,Enhancement,Causal-Conditional,Reason,,,Enhancement,due to,True
inter_paragraph,thanks to,Enhancement,Causal-Conditional,Reason,,,Enhancement,thanks to,True
inter_paragraph,for fear that,Enhancement,Causal-Conditional,Reason,,,Enhancement,for fear that,True
inter_paragraph,for that reason,Enhancement,Causal-Conditional,Reason,,,Enhancement,for that reason,True
inter_paragraph,consequently,Enhancement,Causal-Conditional,Reason,,,Enhancement,consequently,True
inter_paragraph,given this,Enhancement,Causal-Conditional,Reason,,,Enhancement,given this,True
inter_paragraph,for this cause,Enhancement,Causal-Conditional,Reason,,,Enhancement,for this cause,True
inter_paragraph,thanks to this,Enhancement,Causal-Conditional,Reason,,,Enhancement,thanks to this,True
inter_paragraph,as a consequence of,Enhancement,Causal-Conditional,Reason,,,Enhancement,as a consequence of,True
inter_paragraph,seeing as,Enhancement,Causal-Conditional,Reason,,,Enhancement,seeing as,True
inter_paragraph,so that,Enhancement,Causal-Conditional,Purpose,,,Enhancement,so that,True
inter_paragraph,in order that,Enhancement,Causal-Conditional,Purpose,,,Enhancement,in order that,True
inter_paragraph,lest,Enhancement,Causal-Conditional,Purpose,,,Enhancement,lest,True
inter_paragraph,for the purpose of,Enhancement,Causal-Conditional,Purpose,,,Enhancement,for the purpose of,True
inter_paragraph,with the aim of,Enhancement,Causal-Conditional,Purpose,,,Enhancement,with the aim of,True
inter_paragraph,to the end that,Enhancement,Causal-Conditional,Purpose,,,Enhancement,to the end that,True
inter_paragraph,with this in mind,Enhancement,Causal-Conditional,Purpose,,,Enhancement,with this in mind,True
inter_paragraph,for fear of,Enhancement,Causal-Conditional,Purpose,,,Enhancement,for fear of,True
inter_paragraph,so as to,Enhancement,Causal-Conditional,Purpose,,,Enhancement,so as to,True
inter_paragraph,with the intention of,Enhancement,Causal-Conditional,Purpose,,,Enhancement,with the intention of,True
inter_paragraph,to this end,Enhancement,Causal-Conditional,Purpose,,,Enhancement,to this end,True
inter_paragraph,with the objective of,Enhancement,Causal-Conditional,Purpose,,,Enhancement,with the objective of,True
inter_paragraph,because of this,Enhancement,Causal-Conditional,Purpose,,,Enhancement,because of this,True
inter_paragraph,due to this fact,Enhancement,Causal-Conditional,Purpose,,,Enhancement,due to this fact,True
inter_paragraph,owing to this,Enhancement,Causal-Conditional,Purpose,,,Enhancement,owing to this,True
inter_paragraph,in view of,Enhancement,Causal-Conditional,Purpose,,,Enhancement,in view of,True
inter_paragraph,in light of,Enhancement,Causal-Conditional,Purpose,,,Enhancement,in light of,True
inter_paragraph,in light of the fact that,Enhancement,Causal-Conditional,Purpose,,,Enhancement,in light of the fact that,True
inter_paragraph,given the fact that,Enhancement,Causal-Conditional,Purpose,,,Enhancement,given the fact that,True
inter_paragraph,given the circumstances,Enhancement,Causal-Conditional,Purpose,,,Enhancement,given the circumstances,True
inter_paragraph,considering,Enhancement,Causal-Conditional,Purpose,,,Enhancement,considering,True
inter_paragraph,considering this,Enhancement,Causal-Conditional,Purpose,,,Enhancement,considering this,True
inter_paragraph,inasmuch as,Enhancement,Causal-Conditional,Purpose,,,Enhancement,inasmuch as,True
inter_paragraph,insofar as,Enhancement,Causal-Conditional,Purpose,,,Enhancement,insofar as,True
inter_paragraph,by reason of,Enhancement,Causal-Conditional,Purpose,,,Enhancement,by reason of,True
inter_paragraph,by virtue of,Enhancement,Causal-Conditional,Purpose,,,Enhancement,by virtue of,True
inter_paragraph,on the grounds that,Enhancement,Causal-Conditional,Purpose,,,Enhancement,on the grounds that,True
inter_paragraph,on these grounds,Enhancement,Causal-Conditional,Purpose,,,Enhancement,on these grounds,True
inter_paragraph,for the simple reason that,Enhancement,Causal-Conditional,Purpose,,,Enhancement,for the simple reason that,True
inter_paragraph,partly because,Enhancement,Causal-Conditional,Purpose,,,Enhancement,partly because,True
inter_paragraph,largely because,Enhancement,Causal-Conditional,Purpose,,,Enhancement,largely because,True
inter_paragraph,mainly because,Enhancement,Causal-Conditional,Purpose,,,Enhancement,mainly because,True
inter_paragraph,especially because,Enhancement,Causal-Conditional,Purpose,,,Enhancement,especially because,True
inter_paragraph,chiefly because,Enhancement,Causal-Conditional,Purpose,,,Enhancement,chiefly because,True
inter_paragraph,primarily because,Enhancement,Causal-Conditional,Purpose,,,Enhancement,primarily because,True
inter_paragraph,once,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,once,True
inter_paragraph,if,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,if,True
inter_paragraph,provided that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,provided that,True
inter_paragraph,assuming that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,assuming that,True
inter_paragraph,given that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,given that,True
inter_paragraph,in case,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,in case,True
inter_paragraph,only if,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,only if,True
inter_paragraph,so long as,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,so long as,True
inter_paragraph,as long as,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,as long as,True
inter_paragraph,on the condition that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,on the condition that,True
inter_paragraph,with the proviso that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,with the proviso that,True
inter_paragraph,whenever,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,whenever,True
inter_paragraph,supposing that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,supposing that,True
inter_paragraph,in the event that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,in the event that,True
inter_paragraph,on condition that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,on condition that,True
inter_paragraph,in the case that,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,in the case that,True
inter_paragraph,in any case where,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,in any case where,True
inter_paragraph,in each case where,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,in each case where,True
inter_paragraph,wherever,Enhancement,Causal-Conditional,Conditional,Positive,,Enhancement,wherever,True
