corpus,text_id,group,word_count_text,paragraph_count_text,eligible_paragraph_starts,supported_interparagraph_elaboration_raw,supported_interparagraph_enhancement_raw,supported_interparagraph_extension_raw,supported_interparagraph_total_raw,supported_interparagraph_total_per_1000,supported_interparagraph_total_per_eligible_paragraph_start,supported_interparagraph_elaboration_per_1000,supported_interparagraph_elaboration_per_eligible_paragraph_start,supported_interparagraph_enhancement_per_1000,supported_interparagraph_enhancement_per_eligible_paragraph_start,supported_interparagraph_extension_per_1000,supported_interparagraph_extension_per_eligible_paragraph_start
GiG,447f,6,166,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,447g,6,361,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,447h,6,160,18,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,447i,6,157,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,447j,6,107,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,447k,6,211,11,10,0,1,0,1,4.739336492890995,0.1,0.0,0.0,4.739336492890995,0.1,0.0,0.0
GiG,448a,6,534,9,8,0,1,0,1,1.8726591760299625,0.125,0.0,0.0,1.8726591760299625,0.125,0.0,0.0
GiG,448b,6,797,6,5,0,0,1,1,1.2547051442910917,0.2,0.0,0.0,0.0,0.0,1.2547051442910917,0.2
GiG,448c,6,1010,12,11,0,1,1,2,1.98019801980198,0.1818181818181818,0.0,0.0,0.99009900990099,0.0909090909090909,0.99009900990099,0.0909090909090909
GiG,448d,6,191,25,24,0,1,5,6,31.413612565445025,0.25,0.0,0.0,5.235602094240838,0.0416666666666666,26.17801047120419,0.2083333333333333
GiG,448e,6,470,21,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,448f,6,268,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,448g,6,176,9,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,448h,6,394,4,3,0,2,1,3,7.614213197969543,1.0,0.0,0.0,5.076142131979695,0.6666666666666666,2.5380710659898473,0.3333333333333333
GiG,448i,6,352,13,12,0,1,0,1,2.840909090909091,0.0833333333333333,0.0,0.0,2.840909090909091,0.0833333333333333,0.0,0.0
GiG,448j,6,282,18,17,1,3,0,4,14.184397163120568,0.2352941176470588,3.5460992907801416,0.0588235294117647,10.638297872340424,0.1764705882352941,0.0,0.0
GiG,448l,6,259,10,9,0,2,0,2,7.722007722007723,0.2222222222222222,0.0,0.0,7.722007722007723,0.2222222222222222,0.0,0.0
GiG,449a,6,131,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,449c,6,164,15,14,0,3,0,3,18.29268292682927,0.2142857142857142,0.0,0.0,18.29268292682927,0.2142857142857142,0.0,0.0
GiG,449e,6,184,10,9,0,1,0,1,5.434782608695652,0.1111111111111111,0.0,0.0,5.434782608695652,0.1111111111111111,0.0,0.0
GiG,449f,6,95,9,8,0,1,0,1,10.526315789473683,0.125,0.0,0.0,10.526315789473683,0.125,0.0,0.0
GiG,449g,6,151,10,9,0,1,0,1,6.622516556291391,0.1111111111111111,0.0,0.0,6.622516556291391,0.1111111111111111,0.0,0.0
GiG,450a,6,402,5,4,0,0,1,1,2.487562189054726,0.25,0.0,0.0,0.0,0.0,2.487562189054726,0.25
GiG,450b,6,711,14,13,0,0,1,1,1.4064697609001406,0.0769230769230769,0.0,0.0,0.0,0.0,1.4064697609001406,0.0769230769230769
GiG,450c,6,695,23,22,0,0,2,2,2.8776978417266186,0.0909090909090909,0.0,0.0,0.0,0.0,2.8776978417266186,0.0909090909090909
GiG,450d,6,163,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,450e,6,330,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,450f,6,142,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,450g,6,145,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,450h,6,389,11,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,450i,6,307,12,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,450j,6,114,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,450k,6,281,8,7,0,1,0,1,3.558718861209964,0.1428571428571428,0.0,0.0,3.558718861209964,0.1428571428571428,0.0,0.0
GiG,450l,6,167,10,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,451a,6,334,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,451b,6,417,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,451c,6,407,10,9,0,1,1,2,4.914004914004914,0.2222222222222222,0.0,0.0,2.457002457002457,0.1111111111111111,2.457002457002457,0.1111111111111111
GiG,451d,6,109,13,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,451e,6,162,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,451f,6,203,9,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,451g,6,243,23,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,451h,6,77,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,451i,6,135,16,15,0,2,0,2,14.814814814814817,0.1333333333333333,0.0,0.0,14.814814814814817,0.1333333333333333,0.0,0.0
GiG,451j,6,158,10,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,452a,6,365,5,4,0,1,0,1,2.73972602739726,0.25,0.0,0.0,2.73972602739726,0.25,0.0,0.0
GiG,452b,6,633,16,15,0,0,2,2,3.1595576619273302,0.1333333333333333,0.0,0.0,0.0,0.0,3.1595576619273302,0.1333333333333333
GiG,452c,6,623,14,13,0,1,2,3,4.815409309791332,0.2307692307692307,0.0,0.0,1.6051364365971108,0.0769230769230769,3.2102728731942216,0.1538461538461538
GiG,452d,6,135,12,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,452e,6,203,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,452f,6,187,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,452g,6,210,17,16,0,1,0,1,4.761904761904763,0.0625,0.0,0.0,4.761904761904763,0.0625,0.0,0.0
GiG,452h,6,109,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,452i,6,107,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,452j,6,201,19,18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,452k,6,133,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,453a,6,448,9,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,453b,6,554,11,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,453c,6,218,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,453d,6,126,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,453e,6,116,10,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,453f,6,193,15,14,0,1,0,1,5.181347150259067,0.0714285714285714,0.0,0.0,5.181347150259067,0.0714285714285714,0.0,0.0
GiG,453g,6,234,22,21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,453h,6,139,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,454a,6,369,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,454b,6,761,22,21,0,1,2,3,3.942181340341655,0.1428571428571428,0.0,0.0,1.314060446780552,0.0476190476190476,2.628120893561104,0.0952380952380952
GiG,454c,6,727,23,22,0,2,2,4,5.502063273727648,0.1818181818181818,0.0,0.0,2.751031636863824,0.0909090909090909,2.751031636863824,0.0909090909090909
GiG,454d,6,135,13,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,454e,6,223,4,3,0,0,2,2,8.968609865470851,0.6666666666666666,0.0,0.0,0.0,0.0,8.968609865470851,0.6666666666666666
GiG,454f,6,371,9,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,454g,6,202,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,454h,6,321,33,32,0,1,0,1,3.115264797507788,0.03125,0.0,0.0,3.115264797507788,0.03125,0.0,0.0
GiG,454i,6,101,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,454j,6,238,35,34,0,1,1,2,8.403361344537815,0.0588235294117647,0.0,0.0,4.201680672268908,0.0294117647058823,4.201680672268908,0.0294117647058823
GiG,454k,6,244,18,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,455a,6,426,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,455b,6,482,16,15,0,0,3,3,6.224066390041493,0.2,0.0,0.0,0.0,0.0,6.224066390041493,0.2
GiG,455c,6,182,14,13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,455d,6,154,12,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,455e,6,185,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,455f,6,146,10,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,455g,6,268,27,26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,455h,6,180,17,16,0,1,0,1,5.555555555555555,0.0625,0.0,0.0,5.555555555555555,0.0625,0.0,0.0
GiG,455i,6,129,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,455j,6,125,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,456a,6,412,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,456b,6,478,11,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,456d,6,73,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,456e,6,62,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,456f,6,101,8,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,456g,6,266,13,12,0,1,0,1,3.7593984962406015,0.0833333333333333,0.0,0.0,3.7593984962406015,0.0833333333333333,0.0,0.0
GiG,456h,6,167,8,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,456i,6,268,29,28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,457a,6,322,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,457b,6,393,11,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,457c,6,192,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,457d,6,103,4,3,0,1,0,1,9.70873786407767,0.3333333333333333,0.0,0.0,9.70873786407767,0.3333333333333333,0.0,0.0
GiG,457e,6,112,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,457f,6,99,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,457g,6,236,18,17,0,1,0,1,4.237288135593221,0.0588235294117647,0.0,0.0,4.237288135593221,0.0588235294117647,0.0,0.0
GiG,457h,6,183,15,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,457i,6,191,14,13,0,1,0,1,5.235602094240838,0.0769230769230769,0.0,0.0,5.235602094240838,0.0769230769230769,0.0,0.0
GiG,457j,6,197,9,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,458a,6,703,10,9,0,3,0,3,4.2674253200568995,0.3333333333333333,0.0,0.0,4.2674253200568995,0.3333333333333333,0.0,0.0
GiG,458b,6,584,20,19,0,2,3,5,8.561643835616438,0.2631578947368421,0.0,0.0,3.4246575342465753,0.1052631578947368,5.136986301369863,0.1578947368421052
GiG,458c,6,556,13,12,0,1,3,4,7.194244604316547,0.3333333333333333,0.0,0.0,1.7985611510791368,0.0833333333333333,5.39568345323741,0.25
GiG,458d,6,212,11,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,458e,6,289,10,9,1,0,0,1,3.4602076124567476,0.1111111111111111,3.4602076124567476,0.1111111111111111,0.0,0.0,0.0,0.0
GiG,458g,6,105,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,458h,6,162,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,458i,6,184,15,14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,458j,6,408,14,13,0,1,0,1,2.450980392156863,0.0769230769230769,0.0,0.0,2.450980392156863,0.0769230769230769,0.0,0.0
GiG,458k,6,284,8,7,1,1,0,2,7.042253521126761,0.2857142857142857,3.5211267605633805,0.1428571428571428,3.5211267605633805,0.1428571428571428,0.0,0.0
GiG,458l,6,300,28,27,0,4,0,4,13.333333333333334,0.1481481481481481,0.0,0.0,13.333333333333334,0.1481481481481481,0.0,0.0
GiG,458m,6,148,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,459a,6,686,13,12,0,0,1,1,1.4577259475218658,0.0833333333333333,0.0,0.0,0.0,0.0,1.4577259475218658,0.0833333333333333
GiG,459b,6,173,16,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,459c,6,419,8,7,0,1,0,1,2.3866348448687353,0.1428571428571428,0.0,0.0,2.3866348448687353,0.1428571428571428,0.0,0.0
GiG,459d,6,134,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,459e,6,173,16,15,0,0,1,1,5.780346820809248,0.0666666666666666,0.0,0.0,0.0,0.0,5.780346820809248,0.0666666666666666
GiG,459h,6,118,8,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,459i,6,262,13,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,459j,6,183,16,15,0,2,0,2,10.92896174863388,0.1333333333333333,0.0,0.0,10.92896174863388,0.1333333333333333,0.0,0.0
GiG,459k,6,119,8,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,460a,6,267,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,460b,6,393,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,460c,6,136,16,15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,460d,6,139,17,16,0,1,0,1,7.194244604316547,0.0625,0.0,0.0,7.194244604316547,0.0625,0.0,0.0
GiG,460f,6,81,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,460g,6,82,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,460h,6,150,9,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,460i,6,279,8,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,460j,6,178,14,13,0,1,0,1,5.617977528089887,0.0769230769230769,0.0,0.0,5.617977528089887,0.0769230769230769,0.0,0.0
GiG,461a,6,617,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,461b,6,866,13,12,0,0,1,1,1.1547344110854505,0.0833333333333333,0.0,0.0,0.0,0.0,1.1547344110854505,0.0833333333333333
GiG,461c,6,841,9,8,0,1,1,2,2.378121284185493,0.25,0.0,0.0,1.1890606420927463,0.125,1.1890606420927463,0.125
GiG,461d,6,167,17,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,461e,6,145,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,461f,6,287,26,25,0,1,0,1,3.484320557491289,0.04,0.0,0.0,3.484320557491289,0.04,0.0,0.0
GiG,461g,6,150,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,461h,6,524,18,17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,461i,6,282,22,21,0,2,1,3,10.638297872340424,0.1428571428571428,0.0,0.0,7.092198581560283,0.0952380952380952,3.5460992907801416,0.0476190476190476
GiG,461j,6,299,21,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,461k,6,226,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,462a,6,489,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,462b,6,420,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,462c,6,202,27,26,0,0,2,2,9.9009900990099,0.0769230769230769,0.0,0.0,0.0,0.0,9.9009900990099,0.0769230769230769
GiG,462d,6,178,22,21,0,0,1,1,5.617977528089887,0.0476190476190476,0.0,0.0,0.0,0.0,5.617977528089887,0.0476190476190476
GiG,462e,6,125,6,5,0,1,0,1,8.0,0.2,0.0,0.0,8.0,0.2,0.0,0.0
GiG,462f,6,336,10,9,0,0,1,1,2.976190476190476,0.1111111111111111,0.0,0.0,0.0,0.0,2.976190476190476,0.1111111111111111
GiG,462g,6,176,21,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,462h,6,256,32,31,0,1,0,1,3.90625,0.032258064516129,0.0,0.0,3.90625,0.032258064516129,0.0,0.0
GiG,462i,6,95,3,2,1,0,0,1,10.526315789473683,0.5,10.526315789473683,0.5,0.0,0.0,0.0,0.0
GiG,462j,6,298,31,30,0,1,0,1,3.3557046979865772,0.0333333333333333,0.0,0.0,3.3557046979865772,0.0333333333333333,0.0,0.0
GiG,463a,6,598,8,7,0,0,1,1,1.6722408026755853,0.1428571428571428,0.0,0.0,0.0,0.0,1.6722408026755853,0.1428571428571428
GiG,463b,6,154,25,24,0,1,0,1,6.493506493506494,0.0416666666666666,0.0,0.0,6.493506493506494,0.0416666666666666,0.0,0.0
GiG,463c,6,377,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,463d,6,64,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,463e,6,114,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,463f,6,452,7,6,0,0,1,1,2.2123893805309733,0.1666666666666666,0.0,0.0,0.0,0.0,2.2123893805309733,0.1666666666666666
GiG,463g,6,123,18,17,0,1,0,1,8.130081300813009,0.0588235294117647,0.0,0.0,8.130081300813009,0.0588235294117647,0.0,0.0
GiG,463h,6,93,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,463i,6,79,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,463j,6,100,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,463k,6,371,23,22,2,8,0,10,26.954177897574127,0.4545454545454545,5.3908355795148255,0.0909090909090909,21.563342318059306,0.3636363636363636,0.0,0.0
GiG,463l,6,204,14,13,1,2,0,3,14.705882352941176,0.2307692307692307,4.901960784313726,0.0769230769230769,9.803921568627452,0.1538461538461538,0.0,0.0
GiG,463m,6,217,24,23,0,2,0,2,9.216589861751151,0.0869565217391304,0.0,0.0,9.216589861751151,0.0869565217391304,0.0,0.0
GiG,464a,6,501,7,6,0,4,0,4,7.984031936127744,0.6666666666666666,0.0,0.0,7.984031936127744,0.6666666666666666,0.0,0.0
GiG,464b,6,653,13,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,464c,6,125,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,464d,6,151,5,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,464e,6,162,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,464f,6,144,8,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,464g,6,419,19,18,1,5,0,6,14.319809069212411,0.3333333333333333,2.3866348448687353,0.0555555555555555,11.933174224343675,0.2777777777777778,0.0,0.0
GiG,464h,6,184,12,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,464i,6,332,13,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,464j,6,270,23,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,465a,6,485,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,465b,6,516,12,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,465c,6,278,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,465d,6,151,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,465e,6,147,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,465f,6,169,9,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,465g,6,186,26,25,0,1,0,1,5.376344086021506,0.04,0.0,0.0,5.376344086021506,0.04,0.0,0.0
GiG,465h,6,210,17,16,0,1,0,1,4.761904761904763,0.0625,0.0,0.0,4.761904761904763,0.0625,0.0,0.0
GiG,465i,6,121,12,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,466a,6,190,19,18,0,1,1,2,10.526315789473683,0.1111111111111111,0.0,0.0,5.263157894736842,0.0555555555555555,5.263157894736842,0.0555555555555555
GiG,466b,6,320,4,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,466c,6,448,5,4,0,0,1,1,2.232142857142857,0.25,0.0,0.0,0.0,0.0,2.232142857142857,0.25
GiG,466d,6,166,19,18,0,0,1,1,6.024096385542169,0.0555555555555555,0.0,0.0,0.0,0.0,6.024096385542169,0.0555555555555555
GiG,466e,6,99,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,466f,6,84,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,466g,6,132,8,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,466h,6,263,29,28,0,2,0,2,7.604562737642586,0.0714285714285714,0.0,0.0,7.604562737642586,0.0714285714285714,0.0,0.0
GiG,466i,6,189,13,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,466j,6,202,23,22,0,2,0,2,9.9009900990099,0.0909090909090909,0.0,0.0,9.9009900990099,0.0909090909090909,0.0,0.0
GiG,466k,6,174,21,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,467b,6,552,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,467c,6,210,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,467d,6,56,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,467e,6,84,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,467f,6,308,9,8,0,1,0,1,3.246753246753247,0.125,0.0,0.0,3.246753246753247,0.125,0.0,0.0
GiG,467g,6,145,10,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,467h,6,84,8,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,467i,6,100,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,467j,6,182,10,9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,468a,6,450,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,468b,6,467,6,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,468c,6,86,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,468d,6,79,2,1,0,0,1,1,12.658227848101266,1.0,0.0,0.0,0.0,0.0,12.658227848101266,1.0
GiG,468f,6,106,7,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,468g,6,293,11,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,468h,6,156,9,8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,468i,6,161,15,14,0,1,0,1,6.211180124223602,0.0714285714285714,0.0,0.0,6.211180124223602,0.0714285714285714,0.0,0.0
GiG,468j,6,189,13,12,0,1,0,1,5.291005291005291,0.0833333333333333,0.0,0.0,5.291005291005291,0.0833333333333333,0.0,0.0
GiG,469,9,198,3,2,1,0,0,1,5.050505050505051,0.5,5.050505050505051,0.5,0.0,0.0,0.0,0.0
GiG,470a,9,444,12,11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,470b,9,323,4,3,0,1,1,2,6.191950464396285,0.6666666666666666,0.0,0.0,3.095975232198142,0.3333333333333333,3.095975232198142,0.3333333333333333
GiG,470c,9,466,10,9,0,0,1,1,2.1459227467811157,0.1111111111111111,0.0,0.0,0.0,0.0,2.1459227467811157,0.1111111111111111
GiG,471a,9,286,8,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,471b,9,316,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GiG,472a,9,176,2,1,1,0,0,1,5.681818181818182,1.0,5.681818181818182,1.0,0.0,0.0,0.0,0.0
GiG,472b,9,129,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
