text_id,taxis,n_cases
gig_736e,hypotactic,7
gig_736e,paratactic,2
gig_73a,hypotactic,9
gig_73a,paratactic,7
gig_73b,hypotactic,6
gig_73b,paratactic,7
gig_73c,hypotactic,6
gig_73c,paratactic,2
gig_742a,hypotactic,3
gig_742a,paratactic,5
gig_742b,paratactic,2
gig_742c,hypotactic,2
gig_742c,paratactic,1
gig_744a,hypotactic,3
gig_744b,hypotactic,3
gig_744b,paratactic,3
gig_744c,paratactic,1
gig_744d,hypotactic,1
gig_745,hypotactic,6
gig_748a,hypotactic,3
gig_748a,paratactic,1
gig_748b,hypotactic,6
gig_748b,paratactic,2
gig_748c,hypotactic,4
gig_748c,paratactic,2
gig_748d,hypotactic,1
gig_748d,paratactic,2
gig_748e,hypotactic,4
gig_748e,paratactic,2
gig_749a,hypotactic,2
gig_749a,paratactic,4
gig_749b,hypotactic,1
gig_749b,paratactic,1
gig_749c,hypotactic,3
gig_749c,paratactic,1
gig_749d,hypotactic,1
gig_749d,paratactic,1
gig_749e,hypotactic,3
gig_749e,paratactic,1
gig_74a,paratactic,2
gig_74b,hypotactic,5
gig_74c,hypotactic,3
gig_74c,paratactic,4
gig_750a,hypotactic,3
gig_750a,paratactic,1
gig_750b,hypotactic,4
gig_750b,paratactic,1
gig_750c,hypotactic,2
gig_750c,paratactic,2
gig_750d,hypotactic,2
gig_750d,paratactic,1
gig_750e,paratactic,1
gig_751a,hypotactic,10
gig_751a,paratactic,3
gig_751c,hypotactic,13
gig_751c,paratactic,6
gig_751d,hypotactic,3
gig_751d,paratactic,2
gig_751e,hypotactic,5
gig_751e,paratactic,4
gig_752a,hypotactic,3
gig_752a,paratactic,1
gig_752b,hypotactic,1
gig_752b,paratactic,2
gig_752c,hypotactic,5
gig_752c,paratactic,1
gig_752d,hypotactic,2
gig_754,hypotactic,11
gig_754,paratactic,3
gig_755,hypotactic,20
gig_755,paratactic,4
gig_756a,hypotactic,2
gig_756a,paratactic,1
gig_756b,hypotactic,6
gig_756b,paratactic,1
gig_756c,hypotactic,4
gig_756c,paratactic,1
gig_756d,hypotactic,5
gig_756e,hypotactic,2
gig_756f,paratactic,2
gig_756g,hypotactic,4
gig_756g,paratactic,3
gig_756h,hypotactic,8
gig_756h,paratactic,1
gig_757a,hypotactic,1
gig_757a,paratactic,3
gig_757b,hypotactic,6
gig_757b,paratactic,2
gig_757c,hypotactic,4
gig_757c,paratactic,2
gig_757d,hypotactic,3
gig_757d,paratactic,5
gig_757e,hypotactic,8
gig_757e,paratactic,4
gig_757f,hypotactic,7
gig_757f,paratactic,3
gig_757g,hypotactic,18
gig_757g,paratactic,9
gig_757h,hypotactic,6
gig_757h,paratactic,2
gig_757i,hypotactic,1
gig_757i,paratactic,1
gig_757j,hypotactic,4
gig_757j,paratactic,4
gig_757k,hypotactic,2
gig_757l,hypotactic,6
gig_757l,paratactic,6
gig_758a,hypotactic,3
gig_758a,paratactic,7
gig_758b,hypotactic,9
gig_758b,paratactic,2
gig_758c,hypotactic,5
gig_758c,paratactic,4
gig_758d,hypotactic,5
gig_758d,paratactic,9
gig_759a,hypotactic,2
gig_759a,paratactic,1
gig_759b,hypotactic,3
gig_759b,paratactic,1
gig_759c,hypotactic,3
gig_759c,paratactic,3
gig_759d,hypotactic,5
gig_759e,hypotactic,3
gig_759e,paratactic,1
gig_759f,paratactic,2
gig_759g,hypotactic,5
gig_759g,paratactic,2
gig_759h,hypotactic,3
gig_75a,paratactic,2
gig_75b,hypotactic,5
gig_75b,paratactic,3
gig_760b,hypotactic,3
gig_760b,paratactic,3
gig_760c,paratactic,2
gig_760d,hypotactic,9
gig_760d,paratactic,1
gig_760e,hypotactic,1
gig_760f,hypotactic,4
gig_760f,paratactic,5
gig_760g,hypotactic,1
gig_760g,paratactic,4
gig_760h,hypotactic,3
gig_760h,paratactic,3
gig_761a,hypotactic,4
gig_761a,paratactic,5
gig_761b,hypotactic,5
gig_761b,paratactic,3
gig_761c,hypotactic,2
gig_761c,paratactic,2
gig_761d,hypotactic,10
gig_761d,paratactic,2
gig_761e,hypotactic,5
gig_761e,paratactic,5
gig_761f,hypotactic,7
gig_761f,paratactic,8
gig_761g,hypotactic,4
gig_761g,paratactic,6
gig_761h,hypotactic,3
gig_761h,paratactic,7
gig_762a,paratactic,3
gig_762b,hypotactic,5
gig_762b,paratactic,2
gig_762c,hypotactic,1
gig_762c,paratactic,5
gig_762d,hypotactic,7
gig_762d,paratactic,2
gig_762e,hypotactic,4
gig_762e,paratactic,1
gig_762f,hypotactic,2
gig_762f,paratactic,3
gig_762g,hypotactic,3
gig_762h,hypotactic,7
gig_762h,paratactic,4
gig_76a,hypotactic,7
gig_76a,paratactic,2
gig_76b,hypotactic,8
gig_76b,paratactic,3
gig_77a,hypotactic,1
gig_77a,paratactic,2
gig_77b,hypotactic,6
gig_77b,paratactic,3
gig_782,hypotactic,2
gig_782,paratactic,2
gig_783a,hypotactic,3
gig_783a,paratactic,6
gig_783b,hypotactic,3
gig_783b,paratactic,6
gig_784a,hypotactic,4
gig_784a,paratactic,2
gig_784b,hypotactic,3
gig_784b,paratactic,2
gig_785,hypotactic,3
gig_785,paratactic,8
gig_786,hypotactic,1
gig_786,paratactic,1
gig_787,hypotactic,1
gig_788a,hypotactic,1
gig_788a,paratactic,1
gig_788b,paratactic,3
gig_788c,paratactic,2
gig_788d,hypotactic,1
gig_788d,paratactic,2
gig_789a,hypotactic,1
gig_789a,paratactic,3
gig_78a,hypotactic,5
gig_78a,paratactic,3
gig_78b,hypotactic,15
gig_78b,paratactic,9
gig_791d,hypotactic,1
gig_792a,hypotactic,1
gig_792c,hypotactic,1
gig_793a,hypotactic,2
gig_793d,hypotactic,1
gig_793d,paratactic,2
gig_794b,hypotactic,1
gig_794c,paratactic,2
gig_797b,hypotactic,1
gig_798a,paratactic,1
gig_798c,hypotactic,1
gig_798d,paratactic,1
gig_799a,hypotactic,3
gig_799a,paratactic,2
gig_799b,hypotactic,1
gig_799c,hypotactic,1
gig_79a,hypotactic,3
gig_79a,paratactic,11
gig_79b,paratactic,4
gig_801a,paratactic,5
gig_801b,hypotactic,1
gig_801c,hypotactic,3
gig_801c,paratactic,1
gig_802a,hypotactic,2
gig_802a,paratactic,2
gig_802b,hypotactic,1
gig_802b,paratactic,3
gig_802c,hypotactic,2
gig_803a,paratactic,2
gig_803c,hypotactic,2
gig_804a,hypotactic,1
gig_804d,hypotactic,2
gig_805c,paratactic,3
gig_806a,hypotactic,4
gig_806a,paratactic,2
gig_806b,paratactic,5
gig_807a,hypotactic,2
gig_807b,hypotactic,2
gig_808a,hypotactic,1
gig_808a,paratactic,1
gig_809a,paratactic,1
gig_809c,hypotactic,3
gig_809c,paratactic,1
gig_809d,hypotactic,1
gig_809d,paratactic,1
gig_80a,hypotactic,5
gig_80a,paratactic,6
gig_80b,hypotactic,3
gig_80b,paratactic,3
gig_810a,paratactic,5
gig_810c,hypotactic,1
gig_810c,paratactic,1
gig_810d,hypotactic,1
gig_810d,paratactic,1
gig_811a,paratactic,1
gig_811c,hypotactic,1
gig_811d,paratactic,1
gig_812a,paratactic,1
gig_812c,paratactic,1
gig_813a,hypotactic,2
gig_813d,hypotactic,1
gig_813d,paratactic,1
gig_814a,hypotactic,1
gig_815a,paratactic,2
gig_815b,paratactic,1
gig_816a,hypotactic,2
gig_816a,paratactic,1
gig_817c,hypotactic,1
gig_817c,paratactic,1
gig_818a,paratactic,2
gig_818b,hypotactic,2
gig_818c,hypotactic,2
gig_818c,paratactic,2
gig_819b,hypotactic,1
gig_819b,paratactic,2
gig_819c,hypotactic,1
gig_81a,hypotactic,4
gig_81b,hypotactic,4
gig_81b,paratactic,4
gig_81c,hypotactic,4
gig_821b,hypotactic,1
gig_821c,paratactic,3
gig_822b,hypotactic,4
gig_822b,paratactic,1
gig_822c,paratactic,1
gig_823b,hypotactic,1
gig_823b,paratactic,1
gig_824a,hypotactic,1
gig_824b,paratactic,1
gig_825a,paratactic,2
gig_825b,paratactic,1
gig_826b,hypotactic,4
gig_826b,paratactic,2
gig_826d,paratactic,3
gig_827c,paratactic,1
gig_828b,hypotactic,2
gig_828b,paratactic,1
gig_828c,hypotactic,1
gig_829a,hypotactic,1
gig_829a,paratactic,1
gig_829b,hypotactic,1
gig_829b,paratactic,2
gig_829c,hypotactic,1
gig_829c,paratactic,2
gig_82a,hypotactic,2
gig_82a,paratactic,5
gig_82b,hypotactic,4
gig_82b,paratactic,3
gig_82c,hypotactic,8
gig_82c,paratactic,2
gig_830a,hypotactic,2
gig_830a,paratactic,2
gig_830b,hypotactic,2
gig_830c,hypotactic,2
gig_830c,paratactic,3
gig_831b,hypotactic,7
gig_831c,hypotactic,3
gig_831c,paratactic,2
gig_832c,paratactic,5
gig_833a,paratactic,1
gig_833b,hypotactic,1
gig_833c,paratactic,3
gig_834a,hypotactic,1
gig_835a,hypotactic,8
gig_835a,paratactic,2
gig_835b,hypotactic,2
gig_835b,paratactic,4
gig_835c,hypotactic,1
gig_835c,paratactic,5
gig_835d,paratactic,1
gig_836a,hypotactic,2
gig_836a,paratactic,5
gig_836b,hypotactic,1
gig_836b,paratactic,2
gig_836c,hypotactic,1
gig_836c,paratactic,1
gig_836d,hypotactic,4
gig_836d,paratactic,6
gig_837a,paratactic,2
gig_837b,hypotactic,1
gig_837b,paratactic,1
gig_837c,hypotactic,2
gig_837c,paratactic,3
gig_837d,paratactic,1
gig_838a,hypotactic,10
gig_838a,paratactic,4
gig_838b,hypotactic,2
gig_838b,paratactic,7
gig_838c,hypotactic,2
gig_838c,paratactic,1
gig_838d,hypotactic,2
gig_838d,paratactic,6
gig_839a,hypotactic,2
gig_839b,hypotactic,3
gig_839b,paratactic,2
gig_839c,hypotactic,2
gig_839c,paratactic,5
gig_839d,hypotactic,2
gig_839d,paratactic,1
gig_83b,hypotactic,2
gig_840a,hypotactic,3
gig_840b,hypotactic,4
gig_840b,paratactic,1
gig_840c,paratactic,2
gig_840d,hypotactic,4
gig_840d,paratactic,1
gig_841a,hypotactic,2
gig_841b,hypotactic,3
gig_841c,paratactic,3
gig_842a,hypotactic,1
gig_842a,paratactic,2
gig_842b,paratactic,2
gig_842c,hypotactic,1
gig_842c,paratactic,2
gig_842d,paratactic,2
gig_843a,hypotactic,2
gig_843a,paratactic,1
gig_843b,hypotactic,3
gig_843b,paratactic,3
gig_843c,hypotactic,1
gig_843c,paratactic,1
gig_844a,hypotactic,1
gig_844a,paratactic,1
gig_844b,hypotactic,3
gig_844b,paratactic,2
gig_844c,hypotactic,1
gig_844c,paratactic,1
gig_845a,hypotactic,2
gig_845b,hypotactic,3
gig_845c,hypotactic,1
gig_845c,paratactic,2
gig_845d,hypotactic,7
gig_845d,paratactic,2
gig_845e,hypotactic,1
gig_846a,hypotactic,2
gig_846a,paratactic,1
gig_846b,hypotactic,4
gig_846b,paratactic,1
gig_846c,hypotactic,5
gig_846c,paratactic,5
gig_847a,hypotactic,1
gig_847a,paratactic,1
gig_847b,hypotactic,3
gig_847b,paratactic,2
gig_847c,paratactic,1
gig_847d,hypotactic,4
gig_847d,paratactic,10
gig_848a,hypotactic,1
gig_848a,paratactic,2
gig_848b,hypotactic,1
gig_848c,hypotactic,2
gig_848c,paratactic,1
gig_849a,hypotactic,2
gig_849a,paratactic,2
gig_849b,hypotactic,1
gig_849b,paratactic,1
gig_849c,hypotactic,2
gig_849c,paratactic,4
gig_849d,hypotactic,2
gig_849d,paratactic,1
gig_84a,hypotactic,3
gig_84b,hypotactic,3
gig_84b,paratactic,4
gig_84c,hypotactic,1
gig_84c,paratactic,2
gig_850a,hypotactic,5
gig_850a,paratactic,3
gig_850b,hypotactic,3
gig_850b,paratactic,1
gig_850c,hypotactic,4
gig_850c,paratactic,2
gig_850d,hypotactic,2
gig_850d,paratactic,2
gig_851a,hypotactic,5
gig_851a,paratactic,2
gig_851b,hypotactic,2
gig_851b,paratactic,1
gig_851c,paratactic,2
gig_851d,hypotactic,5
gig_851d,paratactic,4
gig_852a,hypotactic,3
gig_852a,paratactic,4
gig_852b,hypotactic,4
gig_852b,paratactic,4
gig_852c,hypotactic,3
gig_852c,paratactic,4
gig_852d,hypotactic,3
gig_852d,paratactic,3
gig_852e,hypotactic,1
gig_852e,paratactic,2
gig_853a,hypotactic,3
gig_853a,paratactic,2
gig_853c,hypotactic,1
gig_853c,paratactic,2
gig_853d,hypotactic,6
gig_853d,paratactic,2
gig_853e,hypotactic,2
gig_854a,hypotactic,6
gig_854a,paratactic,3
gig_854b,hypotactic,5
gig_854b,paratactic,1
gig_854c,hypotactic,11
gig_854c,paratactic,3
gig_854d,hypotactic,2
gig_854d,paratactic,4
gig_854e,hypotactic,4
gig_854e,paratactic,1
gig_855a,paratactic,1
gig_855b,hypotactic,3
gig_855c,hypotactic,3
gig_855c,paratactic,1
gig_855d,hypotactic,3
gig_855d,paratactic,3
gig_855e,paratactic,3
gig_856a,hypotactic,1
gig_856a,paratactic,4
gig_856b,hypotactic,2
gig_856b,paratactic,1
gig_856c,paratactic,2
gig_856d,hypotactic,3
gig_856d,paratactic,3
gig_856e,hypotactic,1
gig_856e,paratactic,1
gig_857a,hypotactic,2
gig_857a,paratactic,3
gig_857b,hypotactic,1
gig_857b,paratactic,4
gig_857c,hypotactic,2
gig_857c,paratactic,2
gig_857d,hypotactic,1
gig_857d,paratactic,1
gig_857e,hypotactic,1
gig_857e,paratactic,1
gig_858a,hypotactic,1
gig_858a,paratactic,2
gig_858b,paratactic,5
gig_858c,paratactic,2
gig_858d,paratactic,2
gig_859b,hypotactic,4
gig_859b,paratactic,2
gig_859c,paratactic,7
gig_859d,hypotactic,4
gig_859d,paratactic,2
gig_859e,hypotactic,3
gig_859e,paratactic,1
gig_85a,hypotactic,1
gig_85a,paratactic,4
gig_85b,hypotactic,6
gig_85b,paratactic,4
gig_85c,hypotactic,3
gig_860a,hypotactic,1
gig_860a,paratactic,2
gig_860b,hypotactic,3
gig_860b,paratactic,6
gig_860c,hypotactic,1
gig_860d,hypotactic,2
gig_860d,paratactic,4
gig_860e,paratactic,2
gig_860f,hypotactic,8
gig_860f,paratactic,5
gig_861a,hypotactic,1
gig_861a,paratactic,3
gig_861b,paratactic,1
gig_861c,hypotactic,3
gig_861c,paratactic,1
gig_861d,hypotactic,2
gig_861d,paratactic,8
gig_861e,paratactic,3
gig_862a,hypotactic,3
gig_862b,hypotactic,2
gig_862b,paratactic,1
gig_862c,paratactic,1
gig_862d,hypotactic,2
gig_862d,paratactic,4
gig_863a,hypotactic,1
gig_863a,paratactic,1
gig_863b,hypotactic,8
gig_863b,paratactic,3
gig_863c,hypotactic,3
gig_863c,paratactic,1
gig_863d,hypotactic,2
gig_863d,paratactic,1
gig_863e,paratactic,3
gig_863f,hypotactic,2
gig_863f,paratactic,2
gig_864a,hypotactic,1
gig_864a,paratactic,1
gig_864b,hypotactic,1
gig_864b,paratactic,3
gig_864c,hypotactic,2
gig_864c,paratactic,5
gig_864d,hypotactic,2
gig_864e,hypotactic,2
gig_864e,paratactic,3
gig_865b,hypotactic,1
gig_865b,paratactic,1
gig_865c,hypotactic,4
gig_865d,paratactic,1
gig_865e,hypotactic,1
gig_865e,paratactic,1
gig_866a,hypotactic,1
gig_866a,paratactic,1
gig_866b,hypotactic,2
gig_866b,paratactic,1
gig_866c,hypotactic,2
gig_866c,paratactic,1
gig_866d,hypotactic,1
gig_866d,paratactic,1
gig_867a,hypotactic,3
gig_867a,paratactic,2
gig_867b,hypotactic,3
gig_867b,paratactic,6
gig_867c,hypotactic,9
gig_867c,paratactic,1
gig_867d,hypotactic,3
gig_867d,paratactic,4
gig_867e,paratactic,3
gig_868a,hypotactic,4
gig_868b,hypotactic,1
gig_868b,paratactic,1
gig_868c,hypotactic,1
gig_868c,paratactic,2
gig_868d,hypotactic,1
gig_868e,hypotactic,2
gig_869a,hypotactic,2
gig_869a,paratactic,1
gig_869b,hypotactic,5
gig_869b,paratactic,2
gig_869c,hypotactic,3
gig_869c,paratactic,2
gig_869d,hypotactic,6
gig_869d,paratactic,1
gig_869e,hypotactic,2
gig_869e,paratactic,2
gig_86a,hypotactic,3
gig_86a,paratactic,6
gig_86b,hypotactic,8
gig_86b,paratactic,5
gig_870a,hypotactic,1
gig_870a,paratactic,2
gig_870b,hypotactic,3
gig_870b,paratactic,1
gig_870c,hypotactic,2
gig_870c,paratactic,1
gig_870d,hypotactic,1
gig_870d,paratactic,3
gig_870e,hypotactic,1
gig_870e,paratactic,2
gig_870f,hypotactic,1
gig_871a,hypotactic,3
gig_871a,paratactic,1
gig_871b,hypotactic,3
gig_871b,paratactic,1
gig_871c,hypotactic,1
gig_871c,paratactic,3
gig_871d,hypotactic,2
gig_871d,paratactic,1
gig_871e,hypotactic,2
gig_871e,paratactic,2
gig_872a,hypotactic,1
gig_872a,paratactic,2
gig_872c,paratactic,2
gig_872d,hypotactic,3
gig_872d,paratactic,2
gig_872e,hypotactic,1
gig_872e,paratactic,3
gig_873a,hypotactic,1
gig_873a,paratactic,1
gig_873b,hypotactic,1
gig_873b,paratactic,1
gig_873c,hypotactic,10
gig_873c,paratactic,4
gig_873d,hypotactic,10
gig_873d,paratactic,4
gig_873e,hypotactic,7
gig_873e,paratactic,3
gig_873f,hypotactic,22
gig_873f,paratactic,2
gig_874a,hypotactic,1
gig_874a,paratactic,1
gig_874b,hypotactic,5
gig_874b,paratactic,2
gig_874c,hypotactic,5
gig_875a,hypotactic,6
gig_875a,paratactic,2
gig_875b,hypotactic,5
gig_875b,paratactic,3
gig_875c,hypotactic,11
gig_875c,paratactic,1
gig_875d,hypotactic,12
gig_875d,paratactic,7
gig_875e,hypotactic,6
gig_875e,paratactic,2
gig_875f,hypotactic,7
gig_876a,hypotactic,6
gig_876b,hypotactic,2
gig_876c,hypotactic,6
gig_876c,paratactic,3
gig_877a,hypotactic,4
gig_877a,paratactic,4
gig_877b,hypotactic,6
gig_877b,paratactic,2
gig_877c,hypotactic,10
gig_877c,paratactic,6
gig_877d,hypotactic,17
gig_877d,paratactic,12
gig_877e,hypotactic,12
gig_877e,paratactic,6
gig_877f,hypotactic,22
gig_877f,paratactic,6
gig_878a,hypotactic,1
gig_878a,paratactic,1
gig_878b,hypotactic,7
gig_878b,paratactic,2
gig_878c,hypotactic,2
gig_878c,paratactic,3
gig_878d,hypotactic,14
gig_878d,paratactic,9
gig_878e,hypotactic,4
gig_878e,paratactic,2
gig_878f,hypotactic,8
gig_878f,paratactic,3
gig_879a,hypotactic,2
gig_879a,paratactic,1
gig_879b,hypotactic,3
gig_879b,paratactic,4
gig_879c,hypotactic,3
gig_879c,paratactic,1
gig_879d,hypotactic,4
gig_879d,paratactic,5
gig_879e,hypotactic,2
gig_879e,paratactic,1
gig_879f,hypotactic,6
gig_879f,paratactic,5
gig_87a,hypotactic,7
gig_87a,paratactic,6
gig_87b,paratactic,5
gig_880a,hypotactic,17
gig_880a,paratactic,6
gig_880b,hypotactic,9
gig_880b,paratactic,6
gig_880c,hypotactic,1
gig_880c,paratactic,3
gig_880d,hypotactic,4
gig_880d,paratactic,5
gig_880e,hypotactic,4
gig_880e,paratactic,3
gig_881a,hypotactic,5
gig_881a,paratactic,4
gig_881b,hypotactic,3
gig_881b,paratactic,4
gig_881c,hypotactic,6
gig_881c,paratactic,3
gig_881d,hypotactic,4
gig_881d,paratactic,1
gig_881e,hypotactic,7
gig_881e,paratactic,4
gig_882a,hypotactic,2
gig_882b,hypotactic,5
gig_882b,paratactic,3
gig_882c,hypotactic,13
gig_882c,paratactic,8
gig_883a,hypotactic,7
gig_883a,paratactic,6
gig_883b,hypotactic,6
gig_883b,paratactic,3
gig_883c,hypotactic,3
gig_883d,hypotactic,11
gig_883d,paratactic,4
gig_883e,hypotactic,6
gig_883e,paratactic,8
gig_883f,hypotactic,1
gig_883f,paratactic,4
gig_884a,hypotactic,2
gig_884a,paratactic,7
gig_884b,hypotactic,2
gig_884b,paratactic,5
gig_884c,hypotactic,7
gig_884c,paratactic,5
gig_885a,hypotactic,3
gig_885a,paratactic,4
gig_885b,hypotactic,5
gig_885b,paratactic,2
gig_885c,hypotactic,9
gig_885c,paratactic,2
gig_886a,hypotactic,3
gig_886a,paratactic,8
gig_886b,hypotactic,3
gig_886b,paratactic,3
gig_887a,hypotactic,6
gig_887a,paratactic,6
gig_887b,hypotactic,5
gig_887b,paratactic,5
gig_888a,hypotactic,8
gig_888a,paratactic,1
gig_888b,hypotactic,10
gig_888b,paratactic,7
gig_889a,hypotactic,8
gig_889a,paratactic,3
gig_889b,hypotactic,11
gig_889b,paratactic,6
gig_88a,hypotactic,6
gig_88a,paratactic,5
gig_88b,hypotactic,3
gig_88b,paratactic,4
gig_890a,hypotactic,5
gig_890a,paratactic,15
gig_890b,hypotactic,9
gig_890b,paratactic,4
gig_890c,hypotactic,5
gig_890c,paratactic,14
gig_891a,hypotactic,5
gig_891a,paratactic,18
gig_891b,hypotactic,6
gig_891b,paratactic,5
gig_891c,hypotactic,6
gig_891c,paratactic,5
gig_892a,hypotactic,5
gig_892a,paratactic,4
gig_892b,hypotactic,18
gig_892b,paratactic,18
gig_893,hypotactic,13
gig_893,paratactic,10
gig_894a,hypotactic,1
gig_894a,paratactic,4
gig_894b,hypotactic,5
gig_894b,paratactic,2
gig_894c,hypotactic,4
gig_894c,paratactic,8
gig_895a,hypotactic,11
gig_895a,paratactic,24
gig_895b,hypotactic,9
gig_895b,paratactic,4
gig_895c,hypotactic,8
gig_895c,paratactic,2
gig_896a,hypotactic,8
gig_896a,paratactic,4
gig_896b,hypotactic,1
gig_896b,paratactic,2
gig_896c,hypotactic,14
gig_896c,paratactic,7
gig_897a,hypotactic,8
gig_897a,paratactic,9
gig_897b,hypotactic,4
gig_897b,paratactic,3
gig_898a,hypotactic,11
gig_898a,paratactic,7
gig_898b,hypotactic,12
gig_898b,paratactic,4
gig_898c,hypotactic,7
gig_898c,paratactic,5
gig_899a,hypotactic,8
gig_899a,paratactic,2
gig_899b,hypotactic,11
gig_899b,paratactic,8
gig_89a,hypotactic,3
gig_89a,paratactic,2
gig_89b,hypotactic,3
gig_89b,paratactic,4
gig_89c,hypotactic,3
gig_89c,paratactic,1
gig_8a,paratactic,1
gig_8c,paratactic,4
gig_8d,hypotactic,1
gig_8d,paratactic,3
gig_900,hypotactic,11
gig_900,paratactic,19
gig_901a,hypotactic,38
gig_901a,paratactic,29
gig_901b,hypotactic,12
gig_901b,paratactic,6
gig_902a,hypotactic,23
gig_902a,paratactic,28
gig_902b,hypotactic,3
gig_902b,paratactic,2
gig_903a,hypotactic,9
gig_903a,paratactic,6
gig_903b,paratactic,7
gig_903c,hypotactic,5
gig_903c,paratactic,1
gig_904a,hypotactic,1
gig_904b,hypotactic,8
gig_904b,paratactic,3
gig_904c,hypotactic,6
gig_904c,paratactic,2
gig_905a,hypotactic,3
gig_905a,paratactic,2
gig_905b,hypotactic,2
gig_905b,paratactic,5
gig_905c,hypotactic,6
gig_905c,paratactic,3
gig_905d,hypotactic,2
gig_905d,paratactic,2
gig_906a,hypotactic,2
gig_906a,paratactic,5
gig_906b,hypotactic,5
gig_906c,hypotactic,3
gig_906c,paratactic,5
gig_906d,hypotactic,3
gig_906d,paratactic,4
gig_907a,hypotactic,1
gig_907b,hypotactic,2
gig_907b,paratactic,3
gig_907c,hypotactic,3
gig_907c,paratactic,3
gig_907d,hypotactic,1
gig_907d,paratactic,2
gig_908a,hypotactic,4
gig_908a,paratactic,6
gig_908b,hypotactic,4
gig_908b,paratactic,2
gig_908c,hypotactic,3
gig_908c,paratactic,6
gig_908d,hypotactic,4
gig_908d,paratactic,4
gig_909a,hypotactic,3
gig_909a,paratactic,4
gig_909b,hypotactic,3
gig_909b,paratactic,3
gig_909c,hypotactic,2
gig_909c,paratactic,7
gig_90a,hypotactic,5
gig_90a,paratactic,1
gig_90b,hypotactic,4
gig_90b,paratactic,2
gig_90c,hypotactic,7
gig_90c,paratactic,3
gig_910a,hypotactic,6
gig_910a,paratactic,5
gig_910b,hypotactic,11
gig_910b,paratactic,7
gig_910c,hypotactic,10
gig_910c,paratactic,4
gig_910d,hypotactic,5
gig_910d,paratactic,11
gig_911a,hypotactic,4
gig_911a,paratactic,2
gig_911b,hypotactic,14
gig_911b,paratactic,1
gig_911c,hypotactic,9
gig_911c,paratactic,4
gig_911d,hypotactic,2
gig_911d,paratactic,4
gig_912a,hypotactic,2
gig_912a,paratactic,1
gig_912b,hypotactic,2
gig_912b,paratactic,6
gig_912c,hypotactic,7
gig_912c,paratactic,4
gig_912d,hypotactic,2
gig_912d,paratactic,5
gig_913a,hypotactic,4
gig_913b,hypotactic,11
gig_913b,paratactic,5
gig_913c,hypotactic,12
gig_913c,paratactic,11
gig_914a,hypotactic,1
gig_914a,paratactic,2
gig_914b,hypotactic,6
gig_914b,paratactic,3
gig_914c,hypotactic,3
gig_914c,paratactic,4
gig_914d,hypotactic,2
gig_914d,paratactic,5
gig_915a,hypotactic,3
gig_915a,paratactic,5
gig_915b,hypotactic,8
gig_915b,paratactic,8
gig_915c,hypotactic,5
gig_915c,paratactic,6
gig_915d,hypotactic,4
gig_915d,paratactic,5
gig_916a,hypotactic,3
gig_916b,hypotactic,3
gig_916b,paratactic,2
gig_916c,hypotactic,4
gig_916c,paratactic,2
gig_917a,hypotactic,3
gig_917a,paratactic,1
gig_917b,hypotactic,7
gig_917b,paratactic,4
gig_917c,hypotactic,11
gig_917c,paratactic,5
gig_917d,hypotactic,6
gig_917d,paratactic,2
gig_918a,hypotactic,1
gig_918a,paratactic,1
gig_918b,hypotactic,2
gig_918b,paratactic,6
gig_918c,hypotactic,4
gig_918c,paratactic,1
gig_918d,hypotactic,1
gig_918d,paratactic,3
gig_919a,hypotactic,6
gig_919a,paratactic,5
gig_919b,hypotactic,4
gig_919b,paratactic,2
gig_919c,hypotactic,11
gig_919c,paratactic,6
gig_919d,hypotactic,3
gig_919d,paratactic,3
gig_91a,hypotactic,5
gig_91a,paratactic,5
gig_91b,hypotactic,5
gig_91b,paratactic,3
gig_91c,hypotactic,3
gig_91c,paratactic,2
gig_920a,hypotactic,2
gig_920a,paratactic,6
gig_920b,hypotactic,3
gig_920b,paratactic,11
gig_920c,hypotactic,10
gig_920c,paratactic,15
gig_920d,hypotactic,2
gig_921a,hypotactic,3
gig_921b,hypotactic,5
gig_921b,paratactic,12
gig_921c,hypotactic,2
gig_921c,paratactic,2
gig_921d,paratactic,2
gig_922a,hypotactic,3
gig_922a,paratactic,2
gig_922b,hypotactic,1
gig_922b,paratactic,4
gig_922c,hypotactic,7
gig_922c,paratactic,4
gig_922d,hypotactic,4
gig_922d,paratactic,7
gig_923a,hypotactic,6
gig_923a,paratactic,2
gig_923b,hypotactic,7
gig_923b,paratactic,3
gig_923c,hypotactic,10
gig_923c,paratactic,5
gig_923d,hypotactic,3
gig_923d,paratactic,4
gig_924a,paratactic,1
gig_924b,hypotactic,5
gig_924b,paratactic,3
gig_924c,hypotactic,11
gig_924c,paratactic,2
gig_924d,hypotactic,4
gig_924d,paratactic,9
gig_925a,hypotactic,6
gig_925a,paratactic,2
gig_925b,hypotactic,8
gig_925b,paratactic,7
gig_925c,hypotactic,4
gig_925c,paratactic,1
gig_925d,hypotactic,7
gig_925d,paratactic,3
gig_926a,hypotactic,4
gig_926a,paratactic,2
gig_926b,hypotactic,5
gig_926b,paratactic,2
gig_926c,hypotactic,5
gig_926c,paratactic,5
gig_926d,hypotactic,3
gig_926d,paratactic,5
gig_927a,hypotactic,1
gig_927a,paratactic,3
gig_927b,hypotactic,8
gig_927b,paratactic,1
gig_927c,hypotactic,8
gig_927c,paratactic,6
gig_927d,hypotactic,2
gig_927d,paratactic,2
gig_928a,hypotactic,2
