text_id,analysis_level,detected_item,feature_code,macro_category,path_2,path_3,path_4,path_5,taxis,raw_count,per_1000,word_count_text,word_count_source
cn_wr_b1_30_27_14_wyh,intra_sentential_supported_v2,after,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,2,6.920415224913495,289,parser_full_text
cn_wr_b1_30_27_14_wyh,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,6.920415224913495,289,parser_full_text
cn_wr_b1_31_21_14_w,intra_sentential_supported_v2,when,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,2,6.493506493506494,308,parser_full_text
cn_wr_b1_31_21_14_w,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,6.493506493506494,308,parser_full_text
cn_wr_b1_32_14_14_sh,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,1,1.976284584980237,506,parser_full_text
cn_wr_b1_32_14_14_sh,intra_sentential_supported_v2,then,intra_enh_temp_later_para,Enhancement,Temporal,Later,paratactic,,paratactic,1,1.976284584980237,506,parser_full_text
cn_wr_b1_32_14_14_sh,intra_sentential_supported_v2,thus,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,1,1.976284584980237,506,parser_full_text
cn_wr_b1_32_14_14_sh,intra_sentential_supported_v2,when,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,2,3.952569169960474,506,parser_full_text
cn_wr_b1_32_14_14_sh,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,3.952569169960474,506,parser_full_text
cn_wr_b1_32_20_14_fbc,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,2,6.600660066006601,303,parser_full_text
cn_wr_b1_32_20_14_fbc,intra_sentential_supported_v2,then,intra_enh_temp_later_para,Enhancement,Temporal,Later,paratactic,,paratactic,1,3.3003300330033003,303,parser_full_text
cn_wr_b1_32_20_14_fbc,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,2,6.600660066006601,303,parser_full_text
cn_wr_b1_34_8_14_gy,intra_sentential_supported_v2,after,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,1,2.0202020202020203,495,parser_full_text
cn_wr_b1_34_8_14_gy,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,1,2.0202020202020203,495,parser_full_text
cn_wr_b1_34_8_14_gy,intra_sentential_supported_v2,away from,intra_enh_spat_different_place_hypo,Enhancement,Spatial,Different Place,hypotactic,,hypotactic,1,2.0202020202020203,495,parser_full_text
cn_wr_b1_34_8_14_gy,intra_sentential_supported_v2,but,intra_ext_var_subtr_para,Extension,Variation,Subtractive,paratactic,,paratactic,1,2.0202020202020203,495,parser_full_text
cn_wr_b1_34_8_14_gy,intra_sentential_supported_v2,however,intra_enh_caus_conc_para,Enhancement,Causal-Conditional,Concessive,paratactic,,paratactic,1,2.0202020202020203,495,parser_full_text
cn_wr_b1_34_8_14_gy,intra_sentential_supported_v2,once,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,1,2.0202020202020203,495,parser_full_text
cn_wr_b1_34_8_14_gy,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,2,4.040404040404041,495,parser_full_text
