text_id,taxis,n_cases
es_wr_c1_23_10_14_pg,paratactic,3
es_wr_c1_23_10_3_pfm,hypotactic,8
es_wr_c1_23_10_3_pfm,paratactic,2
es_wr_c1_23_10_3_tl,hypotactic,5
es_wr_c1_23_10_3_tl,paratactic,1
es_wr_c1_23_12_13_cor,hypotactic,2
es_wr_c1_23_12_13_cor,paratactic,1
es_wr_c1_23_13_13_lec,hypotactic,3
es_wr_c1_23_13_13_lec,paratactic,1
es_wr_c1_23_13_3_npm,hypotactic,3
es_wr_c1_23_15.5_14_ppm,hypotactic,4
es_wr_c1_23_15.5_14_ppm,paratactic,1
es_wr_c1_23_15_14_amrp,hypotactic,9
es_wr_c1_23_15_14_amrp,paratactic,4
es_wr_c1_23_15_3_dgr,hypotactic,5
es_wr_c1_23_15_3_dgr,paratactic,1
es_wr_c1_23_15_3_ect,hypotactic,3
es_wr_c1_23_15_3_ect,paratactic,1
es_wr_c1_23_15_3_ieop,hypotactic,2
es_wr_c1_23_15_3_ivr,hypotactic,5
es_wr_c1_23_15_3_jsfd,hypotactic,4
es_wr_c1_23_15_3_jsfd,paratactic,1
es_wr_c1_23_15_3_prm,hypotactic,4
es_wr_c1_23_15_3_prm,paratactic,4
es_wr_c1_23_16_14_erg,hypotactic,4
es_wr_c1_23_16_14_erg,paratactic,3
es_wr_c1_23_16_3_srs,hypotactic,5
es_wr_c1_23_16_3_srs,paratactic,5
es_wr_c1_23_17_13_kc,hypotactic,3
es_wr_c1_23_17_13_kc,paratactic,6
es_wr_c1_23_17_14_cfgm,hypotactic,8
es_wr_c1_23_17_14_cfgm,paratactic,2
es_wr_c1_23_17_14_clc,hypotactic,9
es_wr_c1_23_17_14_clc,paratactic,6
es_wr_c1_23_17_14_mtr,hypotactic,5
es_wr_c1_23_17_14_mtr,paratactic,6
es_wr_c1_23_17_14_nbo,hypotactic,4
es_wr_c1_23_17_14_nbo,paratactic,4
es_wr_c1_23_17_3_maar,hypotactic,4
es_wr_c1_23_17_3_maar,paratactic,1
es_wr_c1_23_17_3_ppp,hypotactic,3
es_wr_c1_23_17_3_ppp,paratactic,1
es_wr_c1_23_18_13_bam,hypotactic,4
es_wr_c1_23_18_13_bam,paratactic,1
es_wr_c1_23_18_14_jhs,hypotactic,8
es_wr_c1_23_18_14_jhs,paratactic,2
es_wr_c1_23_18_3_aho,hypotactic,6
es_wr_c1_23_18_3_aho,paratactic,2
es_wr_c1_23_18_3_ajdc,hypotactic,3
es_wr_c1_23_18_3_ajdc,paratactic,1
es_wr_c1_23_18_3_asb,hypotactic,4
es_wr_c1_23_18_3_asb,paratactic,4
es_wr_c1_23_18_3_idz,hypotactic,3
es_wr_c1_23_18_3_idz,paratactic,1
es_wr_c1_23_18_3_pmr,hypotactic,4
es_wr_c1_23_18_3_pmr,paratactic,1
es_wr_c1_23_18_3_pof,hypotactic,5
es_wr_c1_23_18_3_rhp,hypotactic,2
es_wr_c1_23_18_3_rhp,paratactic,2
es_wr_c1_23_19_3_hga,hypotactic,9
es_wr_c1_23_19_3_hga,paratactic,1
es_wr_c1_23_19_3_jfog,hypotactic,7
es_wr_c1_23_19_3_jfog,paratactic,3
es_wr_c1_23_19_3_zrp,hypotactic,6
es_wr_c1_23_19_3_zrp,paratactic,3
es_wr_c1_23_20_13_aj,hypotactic,3
es_wr_c1_23_20_13_aj,paratactic,5
es_wr_c1_23_20_14_ghm,hypotactic,5
es_wr_c1_23_20_14_ghm,paratactic,3
es_wr_c1_23_5_13_mdbs,hypotactic,3
es_wr_c1_23_5_13_mdbs,paratactic,1
es_wr_c1_23_8_3_mn,hypotactic,4
es_wr_c1_23_8_3_mn,paratactic,1
es_wr_c1_24_10_3_sgm,hypotactic,3
es_wr_c1_24_10_3_sgm,paratactic,3
es_wr_c1_24_12_14_dgc,hypotactic,6
es_wr_c1_24_12_14_dgc,paratactic,1
es_wr_c1_24_14_14_acc,hypotactic,6
es_wr_c1_24_14_14_acc,paratactic,2
es_wr_c1_24_14_14_ihm,hypotactic,4
es_wr_c1_24_14_14_ihm,paratactic,3
es_wr_c1_24_14_3_phb,hypotactic,3
es_wr_c1_24_14_3_phb,paratactic,4
es_wr_c1_24_15_3_iag,hypotactic,6
es_wr_c1_24_15_3_iag,paratactic,2
es_wr_c1_24_16_14_dpd,hypotactic,9
es_wr_c1_24_16_14_dpd,paratactic,3
es_wr_c1_24_16_14_ilb,hypotactic,6
es_wr_c1_24_16_14_ilb,paratactic,6
es_wr_c1_24_16_3_aos,hypotactic,4
es_wr_c1_24_16_3_aos,paratactic,1
es_wr_c1_24_17_3_bcy,hypotactic,4
es_wr_c1_24_17_3_bcy,paratactic,1
es_wr_c1_24_18_13_erh,hypotactic,6
es_wr_c1_24_18_13_erh,paratactic,2
es_wr_c1_24_18_14_arm,hypotactic,6
es_wr_c1_24_18_14_arm,paratactic,6
es_wr_c1_24_18_14_crj,hypotactic,4
es_wr_c1_24_18_14_crj,paratactic,8
es_wr_c1_24_18_3_dss,hypotactic,3
es_wr_c1_24_18_3_nab,hypotactic,9
es_wr_c1_24_18_3_nab,paratactic,1
es_wr_c1_24_18_3_vmlm,hypotactic,2
es_wr_c1_24_18_3_vmlm,paratactic,1
es_wr_c1_24_19_3_dgr,hypotactic,7
es_wr_c1_24_19_3_dgr,paratactic,3
es_wr_c1_24_19_3_srg,hypotactic,4
es_wr_c1_24_19_3_srg,paratactic,1
es_wr_c1_24_21_3_mvc,hypotactic,5
es_wr_c1_24_9_13_rtf,hypotactic,5
es_wr_c1_24_9_13_rtf,paratactic,5
es_wr_c1_25_15_14_aem,hypotactic,2
es_wr_c1_25_15_14_aem,paratactic,3
es_wr_c1_25_15_3_vdg,hypotactic,4
es_wr_c1_25_16_14_agb,hypotactic,7
es_wr_c1_25_16_14_agb,paratactic,3
es_wr_c1_25_17_13_alr,hypotactic,5
es_wr_c1_25_17_3_jbgm,hypotactic,4
es_wr_c1_25_17_3_jbgm,paratactic,4
es_wr_c1_25_18_13_jgg,hypotactic,3
es_wr_c1_25_18_13_jgg,paratactic,1
es_wr_c1_25_18_14_fgr,hypotactic,9
es_wr_c1_25_18_14_fgr,paratactic,2
es_wr_c1_25_18_3_acdc,hypotactic,3
es_wr_c1_25_18_3_acdc,paratactic,1
es_wr_c1_25_18_3_lpp,hypotactic,3
es_wr_c1_25_18_3_lpp,paratactic,2
es_wr_c1_25_19_13_jad,hypotactic,4
es_wr_c1_25_19_13_jad,paratactic,1
es_wr_c1_25_19_13_lp,hypotactic,4
es_wr_c1_25_19_13_lp,paratactic,1
es_wr_c1_25_19_3_dm,hypotactic,5
es_wr_c1_25_19_3_dm,paratactic,3
es_wr_c1_25_20_3_fmgf,hypotactic,3
es_wr_c1_25_22_3_agt,hypotactic,5
es_wr_c1_26_10_3_mi,hypotactic,4
es_wr_c1_26_10_3_mi,paratactic,2
es_wr_c1_26_11_3_nm,hypotactic,5
es_wr_c1_26_13_3_ebg,hypotactic,2
es_wr_c1_26_14_3_jmm,hypotactic,8
es_wr_c1_26_14_3_jmm,paratactic,1
es_wr_c1_26_15_3_ab,hypotactic,3
es_wr_c1_26_15_3_ach,hypotactic,5
es_wr_c1_26_15_3_jmo,hypotactic,4
es_wr_c1_26_18_14_lc,hypotactic,8
es_wr_c1_26_18_14_lc,paratactic,10
es_wr_c1_26_18_3_mvg,hypotactic,6
es_wr_c1_26_18_3_mvg,paratactic,3
es_wr_c1_26_19_3_grt,hypotactic,3
es_wr_c1_26_19_3_grt,paratactic,1
es_wr_c1_26_20_14_lat,hypotactic,4
es_wr_c1_26_20_14_lat,paratactic,2
es_wr_c1_26_20_3_bmm,hypotactic,10
es_wr_c1_26_20_3_bmm,paratactic,6
es_wr_c1_26_20_3_dcs,hypotactic,3
es_wr_c1_26_20_3_dcs,paratactic,3
es_wr_c1_26_20_3_rrr,hypotactic,3
es_wr_c1_26_20_3_rrr,paratactic,1
es_wr_c1_26_20_3_rrr2,hypotactic,2
es_wr_c1_26_23_3_mdb,hypotactic,4
es_wr_c1_26_23_3_mdb,paratactic,2
es_wr_c1_27_15_3_lemg,hypotactic,5
es_wr_c1_27_16_13_npm,hypotactic,11
es_wr_c1_27_16_13_npm,paratactic,6
es_wr_c1_27_17_14_lsc,hypotactic,4
es_wr_c1_27_17_14_lsc,paratactic,2
es_wr_c1_27_19_3_lts,hypotactic,3
es_wr_c1_27_19_3_lts,paratactic,2
es_wr_c1_27_20_3_avc,hypotactic,2
es_wr_c1_27_22_3_jbm,hypotactic,4
es_wr_c1_28_10_3_cvdnp,hypotactic,4
es_wr_c1_28_10_3_cvdnp,paratactic,2
es_wr_c1_28_16_3_mrj,hypotactic,7
es_wr_c1_28_16_3_mrj,paratactic,3
es_wr_c1_28_21_3_lmlr,hypotactic,3
es_wr_c1_28_21_3_lmlr,paratactic,2
es_wr_c1_28_23_3_mn,hypotactic,4
es_wr_c1_29_12_3_ajtr,hypotactic,2
es_wr_c1_29_21_3_vmb,hypotactic,6
es_wr_c1_29_21_3_vmb,paratactic,1
es_wr_c1_29_9_3_jahd,hypotactic,6
es_wr_c1_30_10_3_agh,hypotactic,3
es_wr_c1_30_10_3_agh,paratactic,1
es_wr_c1_30_18_3_ll,hypotactic,2
es_wr_c1_30_18_3_ll,paratactic,2
es_wr_c1_30_22_3_va,hypotactic,2
es_wr_c1_31_13_3_lc,hypotactic,2
es_wr_c1_31_17_14_pmm,hypotactic,3
es_wr_c1_31_17_14_pmm,paratactic,1
es_wr_c1_31_20_3_lfcb,hypotactic,11
es_wr_c1_31_23_3_smc,hypotactic,2
es_wr_c1_32_12_3_chc,hypotactic,3
es_wr_c1_32_12_3_chc,paratactic,4
es_wr_c1_32_24_3_jdj,hypotactic,3
es_wr_c1_33_25_3_mdmcm,hypotactic,4
es_wr_c1_33_28_3_mlr,hypotactic,4
es_wr_c1_33_28_3_mlr,paratactic,2
es_wr_c1_33_29_3_lfr,hypotactic,6
es_wr_c1_33_29_3_lfr,paratactic,3
es_wr_c1_33_6_3_la,hypotactic,5
es_wr_c1_33_6_3_la,paratactic,2
es_wr_c1_34_12_3_phc,hypotactic,3
es_wr_c1_34_12_3_phc,paratactic,3
es_wr_c1_34_25_3_ams,hypotactic,4
es_wr_c1_34_25_3_ams,paratactic,4
es_wr_c1_34_28_3_mrh,hypotactic,4
es_wr_c1_34_28_3_mrh,paratactic,1
es_wr_c1_35_9_3_erj,hypotactic,3
es_wr_c1_36_15_14_rdb,hypotactic,5
es_wr_c1_36_15_14_rdb,paratactic,2
es_wr_c1_36_7_13_amc,hypotactic,6
es_wr_c1_36_7_13_amc,paratactic,2
es_wr_c1_38_30_3_crgl,hypotactic,4
es_wr_c1_38_8_3_aop,hypotactic,5
es_wr_c1_38_8_3_aop,paratactic,4
es_wr_c1_38_8_3_mmp,hypotactic,8
es_wr_c1_38_8_3_mmp,paratactic,7
es_wr_c1_39_15_3_mpm,hypotactic,2
es_wr_c1_39_15_3_mpm,paratactic,1
es_wr_c1_39_27_3_amg,hypotactic,7
es_wr_c1_39_27_3_amg,paratactic,5
es_wr_c1_39_28.4_13_lmt,hypotactic,8
es_wr_c1_39_28.4_13_lmt,paratactic,2
es_wr_c1_40_35_13_ps,hypotactic,4
es_wr_c1_40_35_13_ps,paratactic,3
es_wr_c1_41_11_3_rmme,hypotactic,9
es_wr_c1_41_11_3_rmme,paratactic,2
es_wr_c1_42_30_3_rmc,hypotactic,4
es_wr_c1_42_30_3_rmc,paratactic,3
es_wr_c1_42_40_3_pcm,hypotactic,4
es_wr_c1_42_40_3_pcm,paratactic,2
es_wr_c1_43_35_3_mtas,hypotactic,7
es_wr_c1_43_35_3_mtas,paratactic,5
es_wr_c1_44_34_3_jlbm,hypotactic,5
es_wr_c1_44_34_3_jlbm,paratactic,1
es_wr_c1_44_5_3_mv,hypotactic,5
es_wr_c1_44_5_3_mv,paratactic,2
es_wr_c1_45_8_3_rcrz,hypotactic,3
es_wr_c1_45_8_3_rcrz,paratactic,1
es_wr_c1_47_15_3_mss,hypotactic,4
es_wr_c1_47_15_3_mss,paratactic,3
es_wr_c1_48_16_3_mj,hypotactic,6
es_wr_c1_48_16_3_mj,paratactic,2
es_wr_c1_50_40_3_cfg,hypotactic,8
es_wr_c1_51_18_13_mcg,hypotactic,5
es_wr_c1_51_18_13_mcg,paratactic,1
es_wr_c1_51_37_13_flr,hypotactic,5
es_wr_c1_51_37_13_flr,paratactic,2
es_wr_c1_51_38_3_jdjg,hypotactic,3
es_wr_c1_53_25_13_pr,hypotactic,8
es_wr_c1_53_25_13_pr,paratactic,3
es_wr_c1_57_4_3_cmc,hypotactic,2
es_wr_c1_57_4_3_cmc,paratactic,2
es_wr_c1_58_40_3_tns,hypotactic,4
es_wr_c1_58_40_3_tns,paratactic,2
es_wr_c1_60_2.5_14_fh,hypotactic,2
es_wr_c1_60_2.5_14_fh,paratactic,4
es_wr_c1_61_15_13_ta,hypotactic,6
es_wr_c1_61_15_13_ta,paratactic,1
es_wr_c1_61_30_3_mr,hypotactic,5
es_wr_c1_61_30_3_mr,paratactic,1
es_wr_c1_66_10_3_aph,hypotactic,3
es_wr_c2_17_13_3_acm,hypotactic,7
es_wr_c2_17_13_3_acm,paratactic,7
es_wr_c2_18_10_2_ahc,hypotactic,4
es_wr_c2_18_10_2_ahc,paratactic,4
es_wr_c2_18_12.5_3_mhv,hypotactic,4
es_wr_c2_18_12.5_3_mhv,paratactic,3
es_wr_c2_18_12_13_slh,hypotactic,5
es_wr_c2_18_12_13_slh,paratactic,6
es_wr_c2_18_12_3_cma,hypotactic,3
es_wr_c2_18_12_3_cma,paratactic,4
es_wr_c2_18_12_3_ece,hypotactic,5
es_wr_c2_18_12_3_ece,paratactic,2
es_wr_c2_18_12_3_hrg,hypotactic,3
es_wr_c2_18_12_3_rfsc,hypotactic,4
es_wr_c2_18_13_3_mmf,hypotactic,6
es_wr_c2_18_13_3_mmf,paratactic,2
es_wr_c2_18_13_3_nvg,hypotactic,3
es_wr_c2_19_12_3_lml,hypotactic,4
es_wr_c2_19_12_3_lml,paratactic,4
es_wr_c2_19_13_13_psr,hypotactic,6
es_wr_c2_19_13_13_psr,paratactic,3
es_wr_c2_19_13_14_psr,hypotactic,10
es_wr_c2_19_13_14_psr,paratactic,9
es_wr_c2_19_13_3_aln,hypotactic,5
es_wr_c2_19_13_3_aln,paratactic,3
es_wr_c2_19_13_3_ccg,hypotactic,3
es_wr_c2_19_13_3_ccg,paratactic,1
es_wr_c2_19_13_3_gmg,hypotactic,5
es_wr_c2_19_13_3_gmg,paratactic,1
es_wr_c2_19_14_3_acd,hypotactic,2
es_wr_c2_19_14_3_jrm,hypotactic,7
es_wr_c2_19_14_3_jrm,paratactic,2
es_wr_c2_19_14_3_mmp,hypotactic,6
es_wr_c2_19_14_3_mmp,paratactic,5
es_wr_c2_19_15_14_lpi,hypotactic,5
es_wr_c2_19_15_3_ecc,hypotactic,6
es_wr_c2_19_15_3_ecc,paratactic,2
es_wr_c2_19_15_3_lmds,hypotactic,3
es_wr_c2_19_15_3_lmds,paratactic,3
es_wr_c2_19_16_13_agc,hypotactic,2
es_wr_c2_19_16_13_agc,paratactic,2
es_wr_c2_19_16_3_tmr,hypotactic,10
es_wr_c2_19_16_3_tmr,paratactic,1
es_wr_c2_19_17_3_iaa,hypotactic,2
es_wr_c2_19_6_3_mmg,hypotactic,2
es_wr_c2_19_6_3_mmg,paratactic,1
es_wr_c2_19_8_3_gp,hypotactic,4
es_wr_c2_19_8_3_jmlg,hypotactic,3
es_wr_c2_19_8_3_jmlg,paratactic,1
es_wr_c2_20_10_3_cra,hypotactic,4
es_wr_c2_20_12_3_cml,hypotactic,5
es_wr_c2_20_12_3_cml,paratactic,5
es_wr_c2_20_14_13_psr,hypotactic,3
es_wr_c2_20_14_13_psr,paratactic,2
es_wr_c2_20_14_3_as,hypotactic,4
es_wr_c2_20_14_3_as,paratactic,3
es_wr_c2_20_14_3_cjg,hypotactic,4
es_wr_c2_20_14_3_cjg,paratactic,1
es_wr_c2_20_14_3_io,hypotactic,2
es_wr_c2_20_14_3_psr,hypotactic,9
es_wr_c2_20_14_3_psr,paratactic,8
es_wr_c2_20_14_3_vsdo,hypotactic,6
es_wr_c2_20_14_3_vsdo,paratactic,2
es_wr_c2_20_15_3_acd,hypotactic,3
es_wr_c2_20_15_3_acd,paratactic,1
es_wr_c2_20_15_3_iaa,hypotactic,4
es_wr_c2_20_15_3_iaa,paratactic,3
es_wr_c2_20_15_3_mlcr,hypotactic,2
es_wr_c2_20_15_3_mlcr,paratactic,5
es_wr_c2_20_16_13_alc,hypotactic,8
es_wr_c2_20_16_13_alc,paratactic,1
es_wr_c2_20_16_14_alc,hypotactic,5
es_wr_c2_20_16_14_alc,paratactic,6
es_wr_c2_20_16_3_rtpg,hypotactic,3
es_wr_c2_20_17_13_rmv,hypotactic,7
es_wr_c2_20_17_13_rmv,paratactic,1
es_wr_c2_20_17_13_sfp,hypotactic,7
es_wr_c2_20_17_13_sfp,paratactic,2
es_wr_c2_20_17_3_jml,hypotactic,2
es_wr_c2_20_17_3_jml,paratactic,3
es_wr_c2_20_18_13_jifm,hypotactic,4
es_wr_c2_20_18_13_jifm,paratactic,10
es_wr_c2_20_18_3_snog,hypotactic,3
es_wr_c2_20_18_3_snog,paratactic,2
es_wr_c2_20_8_14_vt,hypotactic,3
es_wr_c2_20_8_14_vt,paratactic,2
es_wr_c2_21_10_3_ajvr,hypotactic,5
es_wr_c2_21_10_3_ajvr,paratactic,2
es_wr_c2_21_11_3_aa,hypotactic,3
es_wr_c2_21_11_3_sb,hypotactic,2
es_wr_c2_21_11_3_sb,paratactic,2
es_wr_c2_21_11_3_vfv,hypotactic,3
es_wr_c2_21_11_3_vfv,paratactic,3
es_wr_c2_21_12_3_lt,hypotactic,7
es_wr_c2_21_12_3_lt,paratactic,1
es_wr_c2_21_13.5_14_pmcd,hypotactic,11
es_wr_c2_21_13.5_14_pmcd,paratactic,4
es_wr_c2_21_13_14_clg,hypotactic,11
es_wr_c2_21_13_14_clg,paratactic,3
es_wr_c2_21_13_14_msg,hypotactic,7
es_wr_c2_21_13_14_msg,paratactic,11
es_wr_c2_21_14_14_cgt,hypotactic,8
es_wr_c2_21_14_14_cgt,paratactic,1
es_wr_c2_21_14_14_etc,hypotactic,23
es_wr_c2_21_14_14_etc,paratactic,11
es_wr_c2_21_15_13_mgs,hypotactic,8
es_wr_c2_21_15_13_mgs,paratactic,1
es_wr_c2_21_15_13_smu,hypotactic,5
es_wr_c2_21_15_13_smu,paratactic,6
es_wr_c2_21_15_3_agg,hypotactic,6
es_wr_c2_21_15_3_agg,paratactic,3
es_wr_c2_21_15_3_agl,hypotactic,3
es_wr_c2_21_15_3_agl,paratactic,3
es_wr_c2_21_15_3_ar,hypotactic,4
es_wr_c2_21_15_3_ecc,hypotactic,3
es_wr_c2_21_15_3_fjcg,hypotactic,4
es_wr_c2_21_15_3_fjcg,paratactic,1
es_wr_c2_21_15_3_jlg,hypotactic,3
es_wr_c2_21_15_3_jlg,paratactic,1
es_wr_c2_21_15_3_jmlg,hypotactic,3
es_wr_c2_21_15_3_rdr,hypotactic,5
es_wr_c2_21_15_3_rdr,paratactic,11
es_wr_c2_21_15_3_scr,hypotactic,3
es_wr_c2_21_15_3_scr,paratactic,2
es_wr_c2_21_16_3_ds,hypotactic,5
es_wr_c2_21_16_3_ds,paratactic,1
es_wr_c2_21_16_3_nmmb,hypotactic,7
es_wr_c2_21_16_3_nmmb,paratactic,3
es_wr_c2_21_16_3_pmoj,hypotactic,5
es_wr_c2_21_16_3_pmoj,paratactic,2
es_wr_c2_21_16_3_sbr,hypotactic,7
es_wr_c2_21_16_3_sbr,paratactic,1
es_wr_c2_21_17_3_acd,hypotactic,4
es_wr_c2_21_17_3_alc,hypotactic,3
es_wr_c2_21_17_3_alc,paratactic,1
es_wr_c2_21_18_13_amd,hypotactic,2
es_wr_c2_21_18_13_amd,paratactic,1
es_wr_c2_21_18_3_ach,hypotactic,4
es_wr_c2_21_18_3_manh,hypotactic,4
es_wr_c2_21_18_3_manh,paratactic,3
es_wr_c2_21_18_3_mtv,hypotactic,4
es_wr_c2_21_18_3_mtv,paratactic,1
es_wr_c2_22_12_3_mjgm,hypotactic,3
es_wr_c2_22_12_3_mm,hypotactic,4
es_wr_c2_22_12_3_srb,hypotactic,3
es_wr_c2_22_13_3_cms,hypotactic,3
es_wr_c2_22_14_3_af,hypotactic,3
es_wr_c2_22_14_3_af,paratactic,1
es_wr_c2_22_15_3_mcl,hypotactic,5
es_wr_c2_22_15_3_mcl,paratactic,1
es_wr_c2_22_16_3_ihm,hypotactic,3
es_wr_c2_22_16_3_mce,hypotactic,3
es_wr_c2_22_16_3_mce,paratactic,3
es_wr_c2_22_16_3_mcr,hypotactic,6
es_wr_c2_22_16_3_mcr,paratactic,2
es_wr_c2_22_16_3_mga,hypotactic,5
es_wr_c2_22_16_3_mga,paratactic,1
es_wr_c2_22_16_3_mmc,hypotactic,7
es_wr_c2_22_17_3_mgm,hypotactic,3
es_wr_c2_22_17_3_mgm,paratactic,4
es_wr_c2_22_17_3_msa,hypotactic,5
es_wr_c2_22_17_3_msa,paratactic,3
es_wr_c2_22_18_3_acg,hypotactic,3
es_wr_c2_22_18_3_alc,hypotactic,3
es_wr_c2_22_18_3_ccm,hypotactic,13
es_wr_c2_22_18_3_ccm,paratactic,9
es_wr_c2_22_19_3_man,hypotactic,4
es_wr_c2_22_19_3_man,paratactic,6
es_wr_c2_23_12_3_peaf,hypotactic,3
es_wr_c2_23_12_3_peaf,paratactic,1
es_wr_c2_23_14_14_atm,hypotactic,15
es_wr_c2_23_14_14_atm,paratactic,12
es_wr_c2_23_14_3_eps,hypotactic,5
es_wr_c2_23_14_3_eps,paratactic,3
es_wr_c2_23_16_13_mmv,hypotactic,3
es_wr_c2_23_16_13_mmv,paratactic,1
es_wr_c2_23_17_3_db,hypotactic,4
es_wr_c2_23_17_3_db,paratactic,3
es_wr_c2_23_17_3_rgf,hypotactic,3
es_wr_c2_23_17_3_sma,hypotactic,6
es_wr_c2_23_17_3_sma,paratactic,2
es_wr_c2_23_17_3_srj,hypotactic,3
es_wr_c2_23_17_3_srj,paratactic,3
es_wr_c2_23_17_3_zi,hypotactic,8
es_wr_c2_23_17_3_zi,paratactic,4
es_wr_c2_23_18_14_ct,hypotactic,7
es_wr_c2_23_18_14_ct,paratactic,4
es_wr_c2_23_18_14_lam,hypotactic,4
es_wr_c2_23_18_14_lam,paratactic,1
es_wr_c2_23_18_14_totti,hypotactic,3
es_wr_c2_23_18_14_totti,paratactic,2
es_wr_c2_23_18_3_imms,hypotactic,9
es_wr_c2_23_18_3_imms,paratactic,5
es_wr_c2_23_18_3_imms2,hypotactic,5
es_wr_c2_23_18_3_imms2,paratactic,2
es_wr_c2_24_10_3_iag,hypotactic,7
es_wr_c2_24_10_3_iag,paratactic,1
es_wr_c2_24_18_14_eb,hypotactic,11
es_wr_c2_24_18_14_eb,paratactic,3
es_wr_c2_24_19_3_imms,hypotactic,13
es_wr_c2_24_19_3_imms,paratactic,16
es_wr_c2_24_8_14_mmr,hypotactic,5
es_wr_c2_25_15_3_imms,hypotactic,12
es_wr_c2_25_15_3_imms,paratactic,12
es_wr_c2_25_23_3_mmb,hypotactic,4
es_wr_c2_26_10_14_jma,hypotactic,10
es_wr_c2_26_10_14_jma,paratactic,7
es_wr_c2_26_20_3_gjgm,hypotactic,3
es_wr_c2_26_21_3_eh,hypotactic,3
es_wr_c2_26_21_3_eh,paratactic,2
es_wr_c2_27_13_14_jacc,hypotactic,6
es_wr_c2_27_13_14_jacc,paratactic,1
es_wr_c2_27_15_3_alr,hypotactic,4
es_wr_c2_27_15_3_alr,paratactic,6
es_wr_c2_27_16_13_jm,hypotactic,3
es_wr_c2_27_16_13_jm,paratactic,3
es_wr_c2_27_18_3_mar,hypotactic,4
es_wr_c2_28_16_14_el,hypotactic,7
es_wr_c2_28_16_3_ap,hypotactic,4
es_wr_c2_28_16_3_ap,paratactic,2
es_wr_c2_28_18_3_jgf,hypotactic,4
es_wr_c2_28_18_3_jgf,paratactic,1
es_wr_c2_28_20_13_ac,hypotactic,3
es_wr_c2_29_20_14_mcms,hypotactic,8
es_wr_c2_29_20_14_mcms,paratactic,2
es_wr_c2_29_9_3_lkcb,hypotactic,6
es_wr_c2_29_9_3_lkcb,paratactic,2
es_wr_c2_30_24_14_rsr,hypotactic,16
es_wr_c2_30_24_14_rsr,paratactic,2
es_wr_c2_30_27_3_rclr,hypotactic,4
es_wr_c2_30_27_3_rclr,paratactic,1
es_wr_c2_32_15_13_iamt,hypotactic,4
es_wr_c2_32_15_13_iamt,paratactic,4
es_wr_c2_33_15_3_dlr,hypotactic,6
es_wr_c2_33_15_3_dlr,paratactic,4
es_wr_c2_33_23_3_rcm,hypotactic,3
es_wr_c2_33_23_3_rcm,paratactic,1
es_wr_c2_33_27_3_er,hypotactic,5
es_wr_c2_33_27_3_er,paratactic,2
es_wr_c2_35_25_3_jmgr,hypotactic,7
es_wr_c2_35_25_3_jmgr,paratactic,1
es_wr_c2_38_15_13_mi,hypotactic,3
es_wr_c2_38_15_13_mi,paratactic,1
es_wr_c2_39_20_3_at,hypotactic,4
es_wr_c2_45_41_3_rrb,hypotactic,6
es_wr_c2_45_41_3_rrb,paratactic,3
es_wr_c2_46_34_3_sfop,hypotactic,4
es_wr_c2_46_36_13_arg,hypotactic,5
es_wr_c2_46_36_13_arg,paratactic,1
es_wr_c2_46_3_13_amda,hypotactic,11
es_wr_c2_46_3_13_amda,paratactic,9
es_wr_c2_47_39_3_cgl,hypotactic,5
es_wr_c2_47_39_3_cgl,paratactic,2
es_wr_c2_48_41_3_mgr,hypotactic,3
es_wr_c2_48_41_3_mgr,paratactic,3
es_wr_c2_48_8_3_rjsg,hypotactic,5
es_wr_c2_48_8_3_rjsg,paratactic,3
es_wr_c2_57_49_14_mamc,hypotactic,8
es_wr_c2_57_49_14_mamc,paratactic,4
es_wr_c2_59_48_3_jrm,hypotactic,3
es_wr_c2_59_48_3_jrm,paratactic,2
et_wr_b2_20_14_14_pkk,hypotactic,5
et_wr_b2_20_14_14_pkk,paratactic,5
et_wr_b2_39_11_14_mv,hypotactic,6
et_wr_b2_39_11_14_mv,paratactic,4
et_wr_c1_38_10_14_ep,hypotactic,7
et_wr_c1_38_10_14_ep,paratactic,4
et_wr_c1_41_8_14_ji,hypotactic,5
et_wr_c1_41_8_14_ji,paratactic,3
et_wr_c2_20_9_14_kak,hypotactic,3
et_wr_c2_20_9_14_kak,paratactic,1
et_wr_c2_29_12_14_dt,hypotactic,4
et_wr_c2_29_12_14_dt,paratactic,2
et_wr_c2_32_10_14_mlk,hypotactic,5
et_wr_c2_32_10_14_mlk,paratactic,2
et_wr_c2_40_6_14_ls,hypotactic,5
et_wr_c2_44_30_14_lt,hypotactic,3
et_wr_c2_44_30_14_lt,paratactic,1
et_wr_c2_53_16_14_es,hypotactic,4
et_wr_c2_53_16_14_es,paratactic,2
fr_wr_a2_19_7_14_rd,hypotactic,5
fr_wr_a2_19_7_14_rd,paratactic,8
fr_wr_a2_20_9.5_14_dt,hypotactic,4
fr_wr_a2_20_9.5_14_dt,paratactic,1
fr_wr_b1_19_8.5_14_nd,hypotactic,6
fr_wr_b1_19_8.5_14_nd,paratactic,12
fr_wr_b2_19_11.5_14_js,hypotactic,7
fr_wr_b2_19_11.5_14_js,paratactic,1
fr_wr_b2_22_9_14_ed,hypotactic,4
fr_wr_b2_22_9_14_ed,paratactic,2
fr_wr_b2_23_13_3_cv,hypotactic,4
fr_wr_b2_23_13_3_cv,paratactic,1
fr_wr_c1_21_13_14_ar,hypotactic,10
