text_id,macro_category,n_cases
gig_723b,Extension,6
gig_724a,Enhancement,3
gig_724a,Extension,2
gig_724b,Enhancement,7
gig_724b,Extension,1
gig_724c,Enhancement,3
gig_724c,Extension,2
gig_725a,Enhancement,12
gig_725a,Extension,2
gig_725b,Enhancement,15
gig_725b,Extension,5
gig_725c,Elaboration,1
gig_725c,Enhancement,10
gig_725c,Extension,2
gig_726a,Enhancement,4
gig_726a,Extension,1
gig_726b,Enhancement,4
gig_726b,Extension,1
gig_726c,Enhancement,4
gig_726d,Enhancement,1
gig_726d,Extension,1
gig_726e,Enhancement,1
gig_726f,Enhancement,7
gig_726g,Extension,3
gig_726i,Enhancement,1
gig_727a,Elaboration,1
gig_727a,Enhancement,10
gig_727b,Enhancement,5
gig_727c,Enhancement,11
gig_728a,Enhancement,10
gig_728b,Elaboration,1
gig_728b,Enhancement,12
gig_728b,Extension,1
gig_728c,Enhancement,9
gig_729a,Elaboration,1
gig_729a,Enhancement,6
gig_729b,Enhancement,3
gig_72a,Enhancement,4
gig_72a,Extension,1
gig_72b,Enhancement,3
gig_72b,Extension,3
gig_730a,Elaboration,1
gig_730a,Enhancement,2
gig_730a,Extension,2
gig_730b,Enhancement,4
gig_730e,Enhancement,9
gig_730e,Extension,1
gig_731a,Enhancement,9
gig_731a,Extension,4
gig_731b,Enhancement,8
gig_731b,Extension,1
gig_731c,Enhancement,7
gig_731c,Extension,4
gig_731d,Enhancement,4
gig_731d,Extension,1
gig_732a,Enhancement,6
gig_732a,Extension,3
gig_732b,Enhancement,1
gig_732c,Enhancement,7
gig_732d,Enhancement,8
gig_732d,Extension,1
gig_732e,Enhancement,6
gig_732f,Extension,1
gig_732g,Enhancement,3
gig_735a,Elaboration,1
gig_735a,Enhancement,7
gig_735a,Extension,3
gig_735b,Enhancement,10
gig_735b,Extension,1
gig_735c,Enhancement,14
gig_735c,Extension,1
gig_735d,Elaboration,2
gig_735d,Enhancement,2
gig_735e,Elaboration,1
gig_735e,Enhancement,1
gig_736a,Elaboration,1
gig_736a,Enhancement,5
gig_736a,Extension,1
gig_736b,Enhancement,4
gig_736b,Extension,7
gig_736c,Enhancement,2
gig_736c,Extension,1
gig_736d,Enhancement,3
gig_736d,Extension,1
gig_736e,Enhancement,7
gig_736e,Extension,2
gig_73a,Enhancement,13
gig_73a,Extension,3
gig_73b,Enhancement,7
gig_73b,Extension,6
gig_73c,Enhancement,5
gig_73c,Extension,3
gig_742a,Elaboration,1
gig_742a,Enhancement,6
gig_742a,Extension,1
gig_742b,Elaboration,1
gig_742b,Extension,1
gig_742c,Elaboration,1
gig_742c,Enhancement,2
gig_744a,Enhancement,3
gig_744b,Elaboration,2
gig_744b,Enhancement,3
gig_744b,Extension,1
gig_744c,Elaboration,1
gig_744d,Enhancement,1
gig_745,Enhancement,6
gig_748a,Enhancement,3
gig_748a,Extension,1
gig_748b,Enhancement,8
gig_748c,Enhancement,4
gig_748c,Extension,2
gig_748d,Enhancement,3
gig_748e,Enhancement,4
gig_748e,Extension,2
gig_749a,Elaboration,1
gig_749a,Enhancement,4
gig_749a,Extension,1
gig_749b,Enhancement,1
gig_749b,Extension,1
gig_749c,Enhancement,3
gig_749c,Extension,1
gig_749d,Enhancement,2
gig_749e,Enhancement,3
gig_749e,Extension,1
gig_74a,Enhancement,2
gig_74b,Enhancement,5
gig_74c,Enhancement,4
gig_74c,Extension,3
gig_750a,Elaboration,1
gig_750a,Enhancement,3
gig_750b,Enhancement,4
gig_750b,Extension,1
gig_750c,Enhancement,4
gig_750d,Enhancement,2
gig_750d,Extension,1
gig_750e,Extension,1
gig_751a,Elaboration,1
gig_751a,Enhancement,10
gig_751a,Extension,2
gig_751c,Enhancement,15
gig_751c,Extension,4
gig_751d,Elaboration,2
gig_751d,Enhancement,3
gig_751e,Elaboration,1
gig_751e,Enhancement,6
gig_751e,Extension,2
gig_752a,Enhancement,4
gig_752b,Enhancement,2
gig_752b,Extension,1
gig_752c,Enhancement,5
gig_752c,Extension,1
gig_752d,Enhancement,2
gig_754,Elaboration,2
gig_754,Enhancement,12
gig_755,Elaboration,1
gig_755,Enhancement,23
gig_756a,Enhancement,2
gig_756a,Extension,1
gig_756b,Enhancement,6
gig_756b,Extension,1
gig_756c,Enhancement,5
gig_756d,Enhancement,5
gig_756e,Enhancement,2
gig_756f,Enhancement,1
gig_756f,Extension,1
gig_756g,Enhancement,7
gig_756h,Enhancement,8
gig_756h,Extension,1
gig_757a,Enhancement,2
gig_757a,Extension,2
gig_757b,Enhancement,6
gig_757b,Extension,2
gig_757c,Enhancement,5
gig_757c,Extension,1
gig_757d,Enhancement,5
gig_757d,Extension,3
gig_757e,Enhancement,12
gig_757f,Enhancement,9
gig_757f,Extension,1
gig_757g,Elaboration,2
gig_757g,Enhancement,20
gig_757g,Extension,5
gig_757h,Elaboration,1
gig_757h,Enhancement,5
gig_757h,Extension,2
gig_757i,Enhancement,1
gig_757i,Extension,1
gig_757j,Enhancement,5
gig_757j,Extension,3
gig_757k,Enhancement,2
gig_757l,Enhancement,9
gig_757l,Extension,3
gig_758a,Enhancement,7
gig_758a,Extension,3
gig_758b,Enhancement,10
gig_758b,Extension,1
gig_758c,Enhancement,7
gig_758c,Extension,2
gig_758d,Enhancement,13
gig_758d,Extension,1
gig_759a,Enhancement,2
gig_759a,Extension,1
gig_759b,Enhancement,4
gig_759c,Enhancement,5
gig_759c,Extension,1
gig_759d,Enhancement,5
gig_759e,Elaboration,1
gig_759e,Enhancement,3
gig_759f,Enhancement,1
gig_759f,Extension,1
gig_759g,Elaboration,1
gig_759g,Enhancement,6
gig_759h,Enhancement,3
gig_75a,Elaboration,1
gig_75a,Extension,1
gig_75b,Enhancement,6
gig_75b,Extension,2
gig_760b,Enhancement,4
gig_760b,Extension,2
gig_760c,Enhancement,1
gig_760c,Extension,1
gig_760d,Enhancement,10
gig_760e,Enhancement,1
gig_760f,Enhancement,5
gig_760f,Extension,4
gig_760g,Enhancement,1
gig_760g,Extension,4
gig_760h,Enhancement,4
gig_760h,Extension,2
gig_761a,Elaboration,1
gig_761a,Enhancement,7
gig_761a,Extension,1
gig_761b,Enhancement,8
gig_761c,Enhancement,2
gig_761c,Extension,2
gig_761d,Elaboration,1
gig_761d,Enhancement,10
gig_761d,Extension,1
gig_761e,Enhancement,8
gig_761e,Extension,2
gig_761f,Elaboration,2
gig_761f,Enhancement,11
gig_761f,Extension,2
gig_761g,Enhancement,9
gig_761g,Extension,1
gig_761h,Enhancement,7
gig_761h,Extension,3
gig_762a,Enhancement,1
gig_762a,Extension,2
gig_762b,Enhancement,5
gig_762b,Extension,2
gig_762c,Elaboration,1
gig_762c,Enhancement,3
gig_762c,Extension,2
gig_762d,Elaboration,1
gig_762d,Enhancement,7
gig_762d,Extension,1
gig_762e,Enhancement,4
gig_762e,Extension,1
gig_762f,Enhancement,3
gig_762f,Extension,2
gig_762g,Enhancement,2
gig_762g,Extension,1
gig_762h,Enhancement,7
gig_762h,Extension,4
gig_76a,Enhancement,6
gig_76a,Extension,3
gig_76b,Enhancement,8
gig_76b,Extension,3
gig_77a,Enhancement,1
gig_77a,Extension,2
gig_77b,Enhancement,8
gig_77b,Extension,1
gig_782,Enhancement,2
gig_782,Extension,2
gig_783a,Elaboration,2
gig_783a,Enhancement,3
gig_783a,Extension,4
gig_783b,Elaboration,2
gig_783b,Enhancement,3
gig_783b,Extension,4
gig_784a,Enhancement,5
gig_784a,Extension,1
gig_784b,Enhancement,4
gig_784b,Extension,1
gig_785,Enhancement,6
gig_785,Extension,5
gig_786,Enhancement,2
gig_787,Enhancement,1
gig_788a,Enhancement,1
gig_788a,Extension,1
gig_788b,Extension,3
gig_788c,Extension,2
gig_788d,Enhancement,1
gig_788d,Extension,2
gig_789a,Enhancement,2
gig_789a,Extension,2
gig_78a,Enhancement,7
gig_78a,Extension,1
gig_78b,Enhancement,18
gig_78b,Extension,6
gig_791d,Enhancement,1
gig_792a,Enhancement,1
gig_792c,Enhancement,1
gig_793a,Enhancement,2
gig_793d,Enhancement,2
gig_793d,Extension,1
gig_794b,Enhancement,1
gig_794c,Extension,2
gig_797b,Enhancement,1
gig_798a,Extension,1
gig_798c,Enhancement,1
gig_798d,Extension,1
gig_799a,Enhancement,3
gig_799a,Extension,2
gig_799b,Enhancement,1
gig_799c,Enhancement,1
gig_79a,Elaboration,2
gig_79a,Enhancement,6
gig_79a,Extension,6
gig_79b,Enhancement,2
gig_79b,Extension,2
gig_801a,Enhancement,1
gig_801a,Extension,4
gig_801b,Enhancement,1
gig_801c,Enhancement,4
gig_802a,Enhancement,2
gig_802a,Extension,2
gig_802b,Enhancement,2
gig_802b,Extension,2
gig_802c,Enhancement,2
gig_803a,Extension,2
gig_803c,Enhancement,2
gig_804a,Enhancement,1
gig_804d,Enhancement,2
gig_805c,Enhancement,1
gig_805c,Extension,2
gig_806a,Enhancement,4
gig_806a,Extension,2
gig_806b,Extension,5
gig_807a,Enhancement,2
gig_807b,Enhancement,2
gig_808a,Enhancement,1
gig_808a,Extension,1
gig_809a,Enhancement,1
gig_809c,Enhancement,3
gig_809c,Extension,1
gig_809d,Enhancement,1
gig_809d,Extension,1
gig_80a,Enhancement,5
gig_80a,Extension,6
gig_80b,Enhancement,3
gig_80b,Extension,3
gig_810a,Enhancement,2
gig_810a,Extension,3
gig_810c,Enhancement,2
gig_810d,Enhancement,1
gig_810d,Extension,1
gig_811a,Extension,1
gig_811c,Enhancement,1
gig_811d,Enhancement,1
gig_812a,Extension,1
gig_812c,Elaboration,1
gig_813a,Enhancement,2
gig_813d,Enhancement,2
gig_814a,Enhancement,1
gig_815a,Enhancement,2
gig_815b,Extension,1
gig_816a,Enhancement,2
gig_816a,Extension,1
gig_817c,Enhancement,2
gig_818a,Elaboration,1
gig_818a,Enhancement,1
gig_818b,Enhancement,2
gig_818c,Elaboration,1
gig_818c,Enhancement,3
gig_819b,Enhancement,2
gig_819b,Extension,1
gig_819c,Enhancement,1
gig_81a,Enhancement,4
gig_81b,Enhancement,4
gig_81b,Extension,4
gig_81c,Enhancement,4
gig_821b,Enhancement,1
gig_821c,Enhancement,1
gig_821c,Extension,2
gig_822b,Enhancement,4
gig_822b,Extension,1
gig_822c,Extension,1
gig_823b,Enhancement,2
gig_824a,Enhancement,1
gig_824b,Extension,1
gig_825a,Enhancement,2
gig_825b,Extension,1
gig_826b,Enhancement,5
gig_826b,Extension,1
gig_826d,Enhancement,2
gig_826d,Extension,1
gig_827c,Extension,1
gig_828b,Enhancement,2
gig_828b,Extension,1
gig_828c,Enhancement,1
gig_829a,Enhancement,2
gig_829b,Enhancement,2
gig_829b,Extension,1
gig_829c,Enhancement,3
gig_82a,Elaboration,1
gig_82a,Enhancement,5
gig_82a,Extension,1
gig_82b,Enhancement,6
gig_82b,Extension,1
gig_82c,Enhancement,9
gig_82c,Extension,1
gig_830a,Enhancement,3
gig_830a,Extension,1
gig_830b,Enhancement,2
gig_830c,Enhancement,2
gig_830c,Extension,3
gig_831b,Enhancement,7
gig_831c,Enhancement,3
gig_831c,Extension,2
gig_832c,Enhancement,4
gig_832c,Extension,1
gig_833a,Extension,1
gig_833b,Enhancement,1
gig_833c,Extension,3
gig_834a,Enhancement,1
gig_835a,Enhancement,9
gig_835a,Extension,1
gig_835b,Elaboration,1
gig_835b,Enhancement,3
gig_835b,Extension,2
gig_835c,Enhancement,3
gig_835c,Extension,3
gig_835d,Extension,1
gig_836a,Elaboration,1
gig_836a,Enhancement,1
gig_836a,Extension,5
gig_836b,Enhancement,1
gig_836b,Extension,2
gig_836c,Enhancement,1
gig_836c,Extension,1
gig_836d,Enhancement,8
gig_836d,Extension,2
gig_837a,Enhancement,1
gig_837a,Extension,1
gig_837b,Enhancement,1
gig_837b,Extension,1
gig_837c,Enhancement,3
gig_837c,Extension,2
gig_837d,Elaboration,1
gig_838a,Enhancement,13
gig_838a,Extension,1
gig_838b,Enhancement,6
gig_838b,Extension,3
gig_838c,Enhancement,2
gig_838c,Extension,1
gig_838d,Enhancement,5
gig_838d,Extension,3
gig_839a,Enhancement,2
gig_839b,Enhancement,3
gig_839b,Extension,2
gig_839c,Elaboration,1
gig_839c,Enhancement,4
gig_839c,Extension,2
gig_839d,Elaboration,1
gig_839d,Enhancement,1
gig_839d,Extension,1
gig_83b,Enhancement,2
gig_840a,Enhancement,3
gig_840b,Enhancement,5
gig_840c,Enhancement,2
gig_840d,Enhancement,5
gig_841a,Enhancement,2
gig_841b,Enhancement,3
gig_841c,Extension,3
gig_842a,Enhancement,1
gig_842a,Extension,2
gig_842b,Extension,2
gig_842c,Enhancement,3
gig_842d,Enhancement,2
gig_843a,Enhancement,3
gig_843b,Enhancement,3
gig_843b,Extension,3
gig_843c,Enhancement,2
gig_844a,Enhancement,1
gig_844a,Extension,1
gig_844b,Enhancement,4
gig_844b,Extension,1
gig_844c,Enhancement,1
gig_844c,Extension,1
gig_845a,Enhancement,2
gig_845b,Enhancement,3
gig_845c,Enhancement,3
gig_845d,Enhancement,8
gig_845d,Extension,1
gig_845e,Enhancement,1
gig_846a,Enhancement,2
gig_846a,Extension,1
gig_846b,Enhancement,4
gig_846b,Extension,1
gig_846c,Enhancement,8
gig_846c,Extension,2
gig_847a,Enhancement,1
gig_847a,Extension,1
gig_847b,Enhancement,5
gig_847c,Extension,1
gig_847d,Enhancement,9
gig_847d,Extension,5
gig_848a,Enhancement,3
gig_848b,Enhancement,1
gig_848c,Enhancement,3
gig_849a,Enhancement,3
gig_849a,Extension,1
gig_849b,Enhancement,1
gig_849b,Extension,1
gig_849c,Enhancement,4
gig_849c,Extension,2
gig_849d,Enhancement,2
gig_849d,Extension,1
gig_84a,Enhancement,3
gig_84b,Enhancement,6
gig_84b,Extension,1
gig_84c,Elaboration,1
gig_84c,Enhancement,1
gig_84c,Extension,1
gig_850a,Enhancement,6
gig_850a,Extension,2
gig_850b,Enhancement,3
gig_850b,Extension,1
gig_850c,Enhancement,5
gig_850c,Extension,1
gig_850d,Enhancement,3
gig_850d,Extension,1
gig_851a,Enhancement,5
gig_851a,Extension,2
gig_851b,Enhancement,1
gig_851b,Extension,2
gig_851c,Enhancement,1
gig_851c,Extension,1
gig_851d,Enhancement,8
gig_851d,Extension,1
gig_852a,Enhancement,3
gig_852a,Extension,4
gig_852b,Enhancement,6
gig_852b,Extension,2
gig_852c,Elaboration,1
gig_852c,Enhancement,5
gig_852c,Extension,1
gig_852d,Enhancement,5
gig_852d,Extension,1
gig_852e,Enhancement,3
gig_853a,Enhancement,3
gig_853a,Extension,2
gig_853c,Elaboration,1
gig_853c,Enhancement,1
gig_853c,Extension,1
gig_853d,Enhancement,7
gig_853d,Extension,1
gig_853e,Enhancement,2
gig_854a,Enhancement,8
gig_854a,Extension,1
gig_854b,Enhancement,5
gig_854b,Extension,1
gig_854c,Enhancement,10
gig_854c,Extension,4
gig_854d,Enhancement,5
gig_854d,Extension,1
gig_854e,Enhancement,5
gig_855a,Enhancement,1
gig_855b,Enhancement,3
gig_855c,Enhancement,4
gig_855d,Enhancement,5
gig_855d,Extension,1
gig_855e,Enhancement,1
gig_855e,Extension,2
gig_856a,Enhancement,2
gig_856a,Extension,3
gig_856b,Enhancement,3
gig_856c,Enhancement,1
gig_856c,Extension,1
gig_856d,Enhancement,4
gig_856d,Extension,2
gig_856e,Enhancement,2
gig_857a,Enhancement,4
gig_857a,Extension,1
gig_857b,Enhancement,2
gig_857b,Extension,3
gig_857c,Enhancement,4
gig_857d,Enhancement,1
gig_857d,Extension,1
gig_857e,Enhancement,2
gig_858a,Enhancement,1
gig_858a,Extension,2
gig_858b,Enhancement,3
gig_858b,Extension,2
gig_858c,Elaboration,1
gig_858c,Enhancement,1
gig_858d,Elaboration,1
gig_858d,Enhancement,1
gig_859b,Enhancement,5
gig_859b,Extension,1
gig_859c,Elaboration,3
gig_859c,Enhancement,2
gig_859c,Extension,2
gig_859d,Enhancement,4
gig_859d,Extension,2
gig_859e,Enhancement,3
gig_859e,Extension,1
gig_85a,Enhancement,5
gig_85b,Enhancement,9
gig_85b,Extension,1
gig_85c,Enhancement,3
gig_860a,Enhancement,2
gig_860a,Extension,1
gig_860b,Enhancement,4
gig_860b,Extension,5
gig_860c,Enhancement,1
gig_860d,Enhancement,4
gig_860d,Extension,2
gig_860e,Extension,2
gig_860f,Enhancement,10
gig_860f,Extension,3
gig_861a,Enhancement,3
gig_861a,Extension,1
gig_861b,Extension,1
gig_861c,Enhancement,3
gig_861c,Extension,1
gig_861d,Elaboration,1
gig_861d,Enhancement,7
gig_861d,Extension,2
gig_861e,Enhancement,3
gig_862a,Enhancement,3
gig_862b,Enhancement,3
gig_862c,Enhancement,1
gig_862d,Enhancement,4
gig_862d,Extension,2
gig_863a,Enhancement,2
gig_863b,Enhancement,8
gig_863b,Extension,3
gig_863c,Enhancement,3
gig_863c,Extension,1
gig_863d,Enhancement,3
gig_863e,Enhancement,3
gig_863f,Enhancement,3
gig_863f,Extension,1
gig_864a,Enhancement,1
gig_864a,Extension,1
gig_864b,Elaboration,1
gig_864b,Enhancement,1
gig_864b,Extension,2
gig_864c,Elaboration,2
gig_864c,Enhancement,4
gig_864c,Extension,1
gig_864d,Enhancement,2
gig_864e,Enhancement,3
gig_864e,Extension,2
gig_865b,Enhancement,1
gig_865b,Extension,1
gig_865c,Enhancement,4
gig_865d,Enhancement,1
gig_865e,Enhancement,1
gig_865e,Extension,1
gig_866a,Enhancement,1
gig_866a,Extension,1
gig_866b,Enhancement,2
gig_866b,Extension,1
gig_866c,Enhancement,3
gig_866d,Enhancement,1
gig_866d,Extension,1
gig_867a,Enhancement,4
gig_867a,Extension,1
gig_867b,Enhancement,5
gig_867b,Extension,4
gig_867c,Enhancement,9
gig_867c,Extension,1
gig_867d,Enhancement,4
gig_867d,Extension,3
gig_867e,Enhancement,1
gig_867e,Extension,2
gig_868a,Enhancement,4
gig_868b,Enhancement,1
gig_868b,Extension,1
gig_868c,Elaboration,1
gig_868c,Enhancement,1
gig_868c,Extension,1
gig_868d,Enhancement,1
gig_868e,Enhancement,2
gig_869a,Enhancement,3
gig_869b,Enhancement,6
gig_869b,Extension,1
gig_869c,Enhancement,2
gig_869c,Extension,3
gig_869d,Enhancement,6
gig_869d,Extension,1
gig_869e,Enhancement,3
gig_869e,Extension,1
gig_86a,Enhancement,8
gig_86a,Extension,1
gig_86b,Enhancement,8
gig_86b,Extension,5
gig_870a,Enhancement,1
gig_870a,Extension,2
gig_870b,Enhancement,4
gig_870c,Elaboration,1
gig_870c,Enhancement,2
gig_870d,Elaboration,2
gig_870d,Enhancement,1
gig_870d,Extension,1
gig_870e,Enhancement,2
gig_870e,Extension,1
gig_870f,Enhancement,1
gig_871a,Elaboration,1
gig_871a,Enhancement,3
gig_871b,Enhancement,4
gig_871c,Enhancement,3
gig_871c,Extension,1
gig_871d,Enhancement,3
gig_871e,Enhancement,2
gig_871e,Extension,2
gig_872a,Enhancement,1
gig_872a,Extension,2
gig_872c,Enhancement,2
gig_872d,Enhancement,2
gig_872d,Extension,3
gig_872e,Elaboration,1
gig_872e,Enhancement,3
gig_873a,Extension,2
gig_873b,Elaboration,1
gig_873b,Enhancement,1
gig_873c,Elaboration,1
gig_873c,Enhancement,12
gig_873c,Extension,1
gig_873d,Enhancement,11
gig_873d,Extension,3
gig_873e,Elaboration,2
gig_873e,Enhancement,8
gig_873f,Enhancement,24
gig_874a,Enhancement,1
gig_874a,Extension,1
gig_874b,Elaboration,1
gig_874b,Enhancement,5
gig_874b,Extension,1
gig_874c,Enhancement,5
gig_875a,Enhancement,4
gig_875a,Extension,4
gig_875b,Enhancement,8
gig_875c,Enhancement,11
gig_875c,Extension,1
gig_875d,Enhancement,16
gig_875d,Extension,3
gig_875e,Enhancement,5
gig_875e,Extension,3
gig_875f,Enhancement,7
gig_876a,Enhancement,5
gig_876a,Extension,1
gig_876b,Enhancement,2
gig_876c,Enhancement,8
gig_876c,Extension,1
gig_877a,Enhancement,4
gig_877a,Extension,4
gig_877b,Enhancement,5
gig_877b,Extension,3
gig_877c,Enhancement,14
gig_877c,Extension,2
gig_877d,Elaboration,1
gig_877d,Enhancement,17
gig_877d,Extension,11
gig_877e,Elaboration,2
gig_877e,Enhancement,11
gig_877e,Extension,5
gig_877f,Enhancement,24
gig_877f,Extension,4
gig_878a,Enhancement,2
gig_878b,Enhancement,9
gig_878c,Enhancement,4
gig_878c,Extension,1
gig_878d,Elaboration,3
gig_878d,Enhancement,17
gig_878d,Extension,3
gig_878e,Enhancement,5
gig_878e,Extension,1
gig_878f,Enhancement,8
gig_878f,Extension,3
gig_879a,Enhancement,2
gig_879a,Extension,1
gig_879b,Enhancement,5
gig_879b,Extension,2
gig_879c,Enhancement,4
gig_879d,Elaboration,1
gig_879d,Enhancement,5
gig_879d,Extension,3
gig_879e,Enhancement,2
gig_879e,Extension,1
gig_879f,Enhancement,7
gig_879f,Extension,4
gig_87a,Enhancement,11
gig_87a,Extension,2
gig_87b,Enhancement,4
gig_87b,Extension,1
gig_880a,Enhancement,22
gig_880a,Extension,1
gig_880b,Enhancement,12
gig_880b,Extension,3
gig_880c,Enhancement,2
gig_880c,Extension,2
gig_880d,Enhancement,6
gig_880d,Extension,3
gig_880e,Enhancement,7
gig_881a,Enhancement,7
gig_881a,Extension,2
gig_881b,Enhancement,4
gig_881b,Extension,3
gig_881c,Enhancement,8
gig_881c,Extension,1
gig_881d,Enhancement,4
gig_881d,Extension,1
gig_881e,Enhancement,9
gig_881e,Extension,2
gig_882a,Enhancement,2
gig_882b,Elaboration,1
gig_882b,Enhancement,6
gig_882b,Extension,1
gig_882c,Enhancement,16
gig_882c,Extension,5
gig_883a,Enhancement,10
gig_883a,Extension,3
gig_883b,Elaboration,1
gig_883b,Enhancement,3
gig_883b,Extension,5
gig_883c,Enhancement,3
gig_883d,Elaboration,1
gig_883d,Enhancement,12
gig_883d,Extension,2
gig_883e,Enhancement,9
gig_883e,Extension,5
gig_883f,Elaboration,1
gig_883f,Enhancement,3
gig_883f,Extension,1
gig_884a,Elaboration,3
gig_884a,Enhancement,4
gig_884a,Extension,2
gig_884b,Enhancement,4
gig_884b,Extension,3
gig_884c,Enhancement,9
gig_884c,Extension,3
gig_885a,Enhancement,4
gig_885a,Extension,3
gig_885b,Enhancement,6
gig_885b,Extension,1
gig_885c,Enhancement,10
gig_885c,Extension,1
gig_886a,Enhancement,6
gig_886a,Extension,5
gig_886b,Elaboration,1
gig_886b,Enhancement,5
gig_887a,Elaboration,1
gig_887a,Enhancement,8
gig_887a,Extension,3
gig_887b,Elaboration,1
gig_887b,Enhancement,5
gig_887b,Extension,4
gig_888a,Enhancement,8
gig_888a,Extension,1
gig_888b,Enhancement,14
gig_888b,Extension,3
gig_889a,Enhancement,10
gig_889a,Extension,1
gig_889b,Enhancement,13
gig_889b,Extension,4
gig_88a,Enhancement,10
gig_88a,Extension,1
gig_88b,Enhancement,5
gig_88b,Extension,2
gig_890a,Enhancement,9
gig_890a,Extension,11
gig_890b,Enhancement,10
gig_890b,Extension,3
gig_890c,Enhancement,14
gig_890c,Extension,5
gig_891a,Enhancement,10
gig_891a,Extension,13
gig_891b,Enhancement,8
gig_891b,Extension,3
gig_891c,Elaboration,1
gig_891c,Enhancement,6
gig_891c,Extension,4
gig_892a,Enhancement,6
gig_892a,Extension,3
gig_892b,Elaboration,1
gig_892b,Enhancement,26
gig_892b,Extension,9
gig_893,Enhancement,16
gig_893,Extension,7
gig_894a,Enhancement,3
gig_894a,Extension,2
gig_894b,Enhancement,6
gig_894b,Extension,1
gig_894c,Elaboration,1
gig_894c,Enhancement,8
gig_894c,Extension,3
gig_895a,Enhancement,23
gig_895a,Extension,12
gig_895b,Enhancement,10
gig_895b,Extension,3
gig_895c,Enhancement,9
gig_895c,Extension,1
gig_896a,Enhancement,8
gig_896a,Extension,4
gig_896b,Enhancement,2
gig_896b,Extension,1
gig_896c,Elaboration,2
gig_896c,Enhancement,17
gig_896c,Extension,2
gig_897a,Enhancement,9
gig_897a,Extension,8
gig_897b,Enhancement,4
gig_897b,Extension,3
gig_898a,Elaboration,1
gig_898a,Enhancement,13
gig_898a,Extension,4
gig_898b,Elaboration,1
gig_898b,Enhancement,11
gig_898b,Extension,4
gig_898c,Enhancement,9
gig_898c,Extension,3
gig_899a,Enhancement,8
gig_899a,Extension,2
gig_899b,Enhancement,13
gig_899b,Extension,6
gig_89a,Enhancement,4
gig_89a,Extension,1
gig_89b,Enhancement,4
gig_89b,Extension,3
gig_89c,Enhancement,3
gig_89c,Extension,1
gig_8a,Extension,1
gig_8c,Enhancement,2
gig_8c,Extension,2
gig_8d,Enhancement,2
gig_8d,Extension,2
gig_900,Enhancement,22
gig_900,Extension,8
gig_901a,Enhancement,51
gig_901a,Extension,16
gig_901b,Enhancement,17
gig_901b,Extension,1
gig_902a,Enhancement,34
gig_902a,Extension,17
gig_902b,Enhancement,3
gig_902b,Extension,2
gig_903a,Enhancement,10
gig_903a,Extension,5
gig_903b,Elaboration,1
gig_903b,Enhancement,4
gig_903b,Extension,2
gig_903c,Enhancement,6
gig_904a,Enhancement,1
gig_904b,Enhancement,8
gig_904b,Extension,3
gig_904c,Enhancement,7
gig_904c,Extension,1
gig_905a,Enhancement,3
gig_905a,Extension,2
gig_905b,Enhancement,3
gig_905b,Extension,4
gig_905c,Enhancement,8
gig_905c,Extension,1
gig_905d,Enhancement,2
gig_905d,Extension,2
gig_906a,Elaboration,1
gig_906a,Enhancement,4
gig_906a,Extension,2
gig_906b,Enhancement,5
gig_906c,Enhancement,6
gig_906c,Extension,2
gig_906d,Enhancement,6
gig_906d,Extension,1
gig_907a,Enhancement,1
gig_907b,Elaboration,1
gig_907b,Enhancement,2
gig_907b,Extension,2
gig_907c,Enhancement,6
gig_907d,Elaboration,1
gig_907d,Enhancement,2
gig_908a,Enhancement,5
gig_908a,Extension,5
gig_908b,Enhancement,5
gig_908b,Extension,1
gig_908c,Enhancement,5
gig_908c,Extension,4
gig_908d,Elaboration,2
gig_908d,Enhancement,6
gig_909a,Enhancement,5
gig_909a,Extension,2
gig_909b,Elaboration,2
gig_909b,Enhancement,4
gig_909c,Enhancement,5
gig_909c,Extension,4
gig_90a,Enhancement,6
gig_90b,Enhancement,5
gig_90b,Extension,1
gig_90c,Enhancement,8
gig_90c,Extension,2
gig_910a,Elaboration,1
gig_910a,Enhancement,5
gig_910a,Extension,5
gig_910b,Enhancement,14
gig_910b,Extension,4
gig_910c,Enhancement,12
gig_910c,Extension,2
gig_910d,Elaboration,2
gig_910d,Enhancement,10
gig_910d,Extension,4
gig_911a,Enhancement,4
gig_911a,Extension,2
gig_911b,Enhancement,15
gig_911c,Enhancement,10
gig_911c,Extension,3
gig_911d,Elaboration,2
gig_911d,Enhancement,4
gig_912a,Enhancement,2
gig_912a,Extension,1
gig_912b,Enhancement,2
gig_912b,Extension,6
gig_912c,Enhancement,9
gig_912c,Extension,2
gig_912d,Elaboration,2
gig_912d,Enhancement,2
gig_912d,Extension,3
gig_913a,Enhancement,4
gig_913b,Elaboration,1
gig_913b,Enhancement,11
gig_913b,Extension,4
gig_913c,Enhancement,17
gig_913c,Extension,6
gig_914a,Enhancement,1
gig_914a,Extension,2
gig_914b,Enhancement,9
gig_914c,Enhancement,6
gig_914c,Extension,1
gig_914d,Elaboration,1
gig_914d,Enhancement,3
gig_914d,Extension,3
gig_915a,Enhancement,3
gig_915a,Extension,5
gig_915b,Enhancement,10
gig_915b,Extension,6
gig_915c,Enhancement,8
gig_915c,Extension,3
gig_915d,Enhancement,4
gig_915d,Extension,5
gig_916a,Enhancement,3
gig_916b,Enhancement,4
gig_916b,Extension,1
gig_916c,Enhancement,5
gig_916c,Extension,1
gig_917a,Enhancement,3
